origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-18,ARI incidence,1,2026-02-15,EE,quantile,0.8,374.5724041243663
2026-02-18,ARI incidence,1,2026-02-15,EE,quantile,0.85,384.2633446462101
2026-02-18,ARI incidence,1,2026-02-15,EE,quantile,0.9,396.08831802542886
2026-02-18,ARI incidence,1,2026-02-15,EE,quantile,0.95,415.7633344461495
2026-02-18,ARI incidence,1,2026-02-15,EE,quantile,0.975,432.4651214384727
2026-02-18,ARI incidence,1,2026-02-15,EE,quantile,0.99,450.0116383434864
2026-02-18,ILI incidence,2,2026-02-22,EE,quantile,0.01,394.2086363246064
2026-02-18,ILI incidence,2,2026-02-22,EE,quantile,0.025,411.2905914919768
2026-02-18,ILI incidence,2,2026-02-22,EE,quantile,0.05,424.4389028426518
2026-02-18,ILI incidence,2,2026-02-22,EE,quantile,0.1,442.4038840595037
2026-02-18,ILI incidence,2,2026-02-22,EE,quantile,0.15,455.5045684049627
2026-02-18,ILI incidence,2,2026-02-22,EE,quantile,0.2,468.9219317093024
2026-02-18,ILI incidence,2,2026-02-22,EE,quantile,0.25,480.3469690235892
2026-02-18,ILI incidence,2,2026-02-22,EE,quantile,0.3,493.056642554964
2026-02-18,ILI incidence,2,2026-02-22,EE,quantile,0.35,505.3133973083994
2026-02-18,ILI incidence,2,2026-02-22,EE,quantile,0.4,517.2331214924351
2026-02-18,ILI incidence,2,2026-02-22,EE,quantile,0.45,531.164936883192
2026-02-18,ILI incidence,2,2026-02-22,EE,quantile,0.5,546.0476766754733
2026-02-18,ILI incidence,2,2026-02-22,EE,quantile,0.55,561.6493981561796
2026-02-18,ILI incidence,2,2026-02-22,EE,quantile,0.6,579.354975937516
2026-02-18,ILI incidence,2,2026-02-22,EE,quantile,0.65,596.7791556295585
2026-02-18,ILI incidence,2,2026-02-22,EE,quantile,0.7,614.4694608647316
2026-02-18,ILI incidence,2,2026-02-22,EE,quantile,0.75,633.964056672944
2026-02-18,ILI incidence,2,2026-02-22,EE,quantile,0.8,652.8249435299161
2026-02-18,ILI incidence,2,2026-02-22,EE,quantile,0.85,676.5718626174664
2026-02-18,ILI incidence,2,2026-02-22,EE,quantile,0.9,701.7162213792949
2026-02-18,ILI incidence,2,2026-02-22,EE,quantile,0.95,736.5477660735074
2026-02-18,ILI incidence,2,2026-02-22,EE,quantile,0.975,760.9625159951181
2026-02-18,ILI incidence,2,2026-02-22,EE,quantile,0.99,782.885037725945
2026-02-18,ARI incidence,2,2026-02-22,EE,quantile,0.01,252.8398667940184
2026-02-18,ARI incidence,2,2026-02-22,EE,quantile,0.025,259.5149257309717
2026-02-18,ARI incidence,2,2026-02-22,EE,quantile,0.05,266.65963390218167
2026-02-18,ARI incidence,2,2026-02-22,EE,quantile,0.1,275.830607817112
2026-02-18,ARI incidence,2,2026-02-22,EE,quantile,0.15,283.7095292138505
2026-02-18,ARI incidence,2,2026-02-22,EE,quantile,0.2,292.4736211510076
2026-02-18,ARI incidence,2,2026-02-22,EE,quantile,0.25,299.7947864731295
2026-02-18,ARI incidence,2,2026-02-22,EE,quantile,0.3,306.9978034679857
2026-02-18,ARI incidence,2,2026-02-22,EE,quantile,0.35,314.5928836192004
2026-02-18,ARI incidence,2,2026-02-22,EE,quantile,0.4,321.97898456889664
2026-02-18,ARI incidence,2,2026-02-22,EE,quantile,0.45,330.6773777864633
2026-02-18,ARI incidence,2,2026-02-22,EE,quantile,0.5,339.4014409105671
2026-02-18,ARI incidence,2,2026-02-22,EE,quantile,0.55,346.88012710410595
2026-02-18,ARI incidence,2,2026-02-22,EE,quantile,0.6,356.76801082588014
2026-02-18,ARI incidence,2,2026-02-22,EE,quantile,0.65,364.905290959238
2026-02-18,ARI incidence,2,2026-02-22,EE,quantile,0.7,375.3153183940543
2026-02-18,ARI incidence,2,2026-02-22,EE,quantile,0.75,386.1879646198622
2026-02-18,ARI incidence,2,2026-02-22,EE,quantile,0.8,398.2115141768736
2026-02-18,ARI incidence,2,2026-02-22,EE,quantile,0.85,412.62892675962433
2026-02-18,ARI incidence,2,2026-02-22,EE,quantile,0.9,431.0220022457383
2026-02-18,ARI incidence,2,2026-02-22,EE,quantile,0.95,459.50479310627577
2026-02-18,ARI incidence,2,2026-02-22,EE,quantile,0.975,481.78156507447903
2026-02-18,ARI incidence,2,2026-02-22,EE,quantile,0.99,509.424588531759
2026-02-18,ILI incidence,3,2026-03-01,EE,quantile,0.01,326.620185245537
2026-02-18,ILI incidence,3,2026-03-01,EE,quantile,0.025,343.4514462650505
2026-02-18,ILI incidence,3,2026-03-01,EE,quantile,0.05,360.4704864827583
2026-02-18,ILI incidence,3,2026-03-01,EE,quantile,0.1,379.99161212814334
2026-02-18,ILI incidence,3,2026-03-01,EE,quantile,0.15,394.746010601464
2026-02-18,ILI incidence,3,2026-03-01,EE,quantile,0.2,408.8535928959705
2026-02-18,ILI incidence,3,2026-03-01,EE,quantile,0.25,422.34407903457054
2026-02-18,ILI incidence,3,2026-03-01,EE,quantile,0.3,435.8400412769703
2026-02-18,ILI incidence,3,2026-03-01,EE,quantile,0.35,449.1654137658805
2026-02-18,ILI incidence,3,2026-03-01,EE,quantile,0.4,463.9185991034072
2026-02-18,ILI incidence,3,2026-03-01,EE,quantile,0.45,479.6533481657864
2026-02-18,ILI incidence,3,2026-03-01,EE,quantile,0.5,496.70448614664247
2026-02-18,ILI incidence,3,2026-03-01,EE,quantile,0.55,517.5940020997164
2026-02-18,ILI incidence,3,2026-03-01,EE,quantile,0.6,541.7956202822487
2026-02-18,ILI incidence,3,2026-03-01,EE,quantile,0.65,568.0316304815138
2026-02-18,ILI incidence,3,2026-03-01,EE,quantile,0.7,594.1275748425351
2026-02-18,ILI incidence,3,2026-03-01,EE,quantile,0.75,621.9003607406014
2026-02-18,ILI incidence,3,2026-03-01,EE,quantile,0.8,649.8537286832623
2026-02-18,ILI incidence,3,2026-03-01,EE,quantile,0.85,678.4850555600253
2026-02-18,ILI incidence,3,2026-03-01,EE,quantile,0.9,713.053135388644
2026-02-18,ILI incidence,3,2026-03-01,EE,quantile,0.95,750.1701135249962
2026-02-18,ILI incidence,3,2026-03-01,EE,quantile,0.975,768.8821096790275
2026-02-18,ILI incidence,3,2026-03-01,EE,quantile,0.99,786.844638587796
2026-02-18,ARI incidence,3,2026-03-01,EE,quantile,0.01,228.60429026278285
2026-02-18,ARI incidence,3,2026-03-01,EE,quantile,0.025,238.07963534058268
2026-02-18,ARI incidence,3,2026-03-01,EE,quantile,0.05,246.44097237566268
2026-02-18,ARI incidence,3,2026-03-01,EE,quantile,0.1,256.60180139397966
2026-02-18,ARI incidence,3,2026-03-01,EE,quantile,0.15,265.4131855659316
2026-02-18,ARI incidence,3,2026-03-01,EE,quantile,0.2,273.71246060952075
2026-02-18,ARI incidence,3,2026-03-01,EE,quantile,0.25,282.22989920669374
2026-02-18,ARI incidence,3,2026-03-01,EE,quantile,0.3,292.1704284565635
2026-02-18,ARI incidence,3,2026-03-01,EE,quantile,0.35,302.1902731975247
2026-02-18,ARI incidence,3,2026-03-01,EE,quantile,0.4,313.2248881959904
2026-02-18,ARI incidence,3,2026-03-01,EE,quantile,0.45,325.54330073168694
2026-02-18,ARI incidence,3,2026-03-01,EE,quantile,0.5,339.1421630116962
2026-02-18,ARI incidence,3,2026-03-01,EE,quantile,0.55,350.1817105827487
2026-02-18,ARI incidence,3,2026-03-01,EE,quantile,0.6,361.1073125219194
2026-02-18,ARI incidence,3,2026-03-01,EE,quantile,0.65,373.282859141913
2026-02-18,ARI incidence,3,2026-03-01,EE,quantile,0.7,386.64201145204487
2026-02-18,ARI incidence,3,2026-03-01,EE,quantile,0.75,402.3296811389758
2026-02-18,ARI incidence,3,2026-03-01,EE,quantile,0.8,418.0135921505818
2026-02-18,ARI incidence,3,2026-03-01,EE,quantile,0.85,437.7869859549744
2026-02-18,ARI incidence,3,2026-03-01,EE,quantile,0.9,464.73251014188673
2026-02-18,ARI incidence,3,2026-03-01,EE,quantile,0.95,499.1351232367023
2026-02-18,ARI incidence,3,2026-03-01,EE,quantile,0.975,528.7642083211733
2026-02-18,ARI incidence,3,2026-03-01,EE,quantile,0.99,580.9900141196599
2026-02-18,ILI incidence,4,2026-03-08,EE,quantile,0.01,284.5872099480314
2026-02-18,ILI incidence,4,2026-03-08,EE,quantile,0.025,299.5649590284839
2026-02-18,ILI incidence,4,2026-03-08,EE,quantile,0.05,316.3306178763825
2026-02-18,ILI incidence,4,2026-03-08,EE,quantile,0.1,337.60500550189744
2026-02-18,ILI incidence,4,2026-03-08,EE,quantile,0.15,354.29781591180654
2026-02-18,ILI incidence,4,2026-03-08,EE,quantile,0.2,367.5547491375914
2026-02-18,ILI incidence,4,2026-03-08,EE,quantile,0.25,381.42222191249846
2026-02-18,ILI incidence,4,2026-03-08,EE,quantile,0.3,394.78245116280937
2026-02-18,ILI incidence,4,2026-03-08,EE,quantile,0.35,408.60681572188633
2026-02-18,ILI incidence,4,2026-03-08,EE,quantile,0.4,424.1525892868564
2026-02-18,ILI incidence,4,2026-03-08,EE,quantile,0.45,439.0036968686855
2026-02-18,ILI incidence,4,2026-03-08,EE,quantile,0.5,456.5349482127005
2026-02-18,ILI incidence,4,2026-03-08,EE,quantile,0.55,477.8025442267474
2026-02-18,ILI incidence,4,2026-03-08,EE,quantile,0.6,502.86806743506986
2026-02-18,ILI incidence,4,2026-03-08,EE,quantile,0.65,529.2527184178737
2026-02-18,ILI incidence,4,2026-03-08,EE,quantile,0.7,560.5317701954374
2026-02-18,ILI incidence,4,2026-03-08,EE,quantile,0.75,594.6055535366511
2026-02-18,ILI incidence,4,2026-03-08,EE,quantile,0.8,631.0416706412186
2026-02-18,ILI incidence,4,2026-03-08,EE,quantile,0.85,667.7773472554827
2026-02-18,ILI incidence,4,2026-03-08,EE,quantile,0.9,710.6989120017699
2026-02-18,ILI incidence,4,2026-03-08,EE,quantile,0.95,757.3598615608762
2026-02-18,ILI incidence,4,2026-03-08,EE,quantile,0.975,782.523060704725
2026-02-18,ILI incidence,4,2026-03-08,EE,quantile,0.99,798.7074289439413
2026-02-18,ARI incidence,4,2026-03-08,EE,quantile,0.01,215.36856967623044
2026-02-18,ARI incidence,4,2026-03-08,EE,quantile,0.025,224.20059548924337
2026-02-18,ARI incidence,4,2026-03-08,EE,quantile,0.05,232.01805932578
2026-02-18,ARI incidence,4,2026-03-08,EE,quantile,0.1,242.7949381619605
2026-02-18,ARI incidence,4,2026-03-08,EE,quantile,0.15,251.3682521141225
2026-02-18,ARI incidence,4,2026-03-08,EE,quantile,0.2,261.0743815303949
2026-02-18,ARI incidence,4,2026-03-08,EE,quantile,0.25,269.84719433194806
2026-02-18,ARI incidence,4,2026-03-08,EE,quantile,0.3,278.8900376244093
2026-02-18,ARI incidence,4,2026-03-08,EE,quantile,0.35,288.98804916400167
2026-02-18,ARI incidence,4,2026-03-08,EE,quantile,0.4,300.34897607019826
2026-02-18,ARI incidence,4,2026-03-08,EE,quantile,0.45,317.64411091733893
2026-02-18,ARI incidence,4,2026-03-08,EE,quantile,0.5,332.3004297967168
2026-02-18,ARI incidence,4,2026-03-08,EE,quantile,0.55,349.85749736144203
2026-02-18,ARI incidence,4,2026-03-08,EE,quantile,0.6,363.2857498821795
2026-02-18,ARI incidence,4,2026-03-08,EE,quantile,0.65,378.71660863750463
2026-02-18,ARI incidence,4,2026-03-08,EE,quantile,0.7,396.2249300798653
2026-02-18,ARI incidence,4,2026-03-08,EE,quantile,0.75,413.6231792814124
2026-02-18,ARI incidence,4,2026-03-08,EE,quantile,0.8,437.0017839095979
2026-02-18,ARI incidence,4,2026-03-08,EE,quantile,0.85,461.6943526762577
2026-02-18,ARI incidence,4,2026-03-08,EE,quantile,0.9,493.808241578548
2026-02-18,ARI incidence,4,2026-03-08,EE,quantile,0.95,540.6812475860734
2026-02-18,ARI incidence,4,2026-03-08,EE,quantile,0.975,587.2524541739072
2026-02-18,ARI incidence,4,2026-03-08,EE,quantile,0.99,658.3773850015367
2026-02-18,ILI incidence,-1,2026-02-01,ES,quantile,0.01,22.91797198920863
2026-02-18,ILI incidence,-1,2026-02-01,ES,quantile,0.025,23.392699793327616
2026-02-18,ILI incidence,-1,2026-02-01,ES,quantile,0.05,23.833484036227865
2026-02-18,ILI incidence,-1,2026-02-01,ES,quantile,0.1,24.53172674607104
2026-02-18,ILI incidence,-1,2026-02-01,ES,quantile,0.15,25.227160459675545
2026-02-18,ILI incidence,-1,2026-02-01,ES,quantile,0.2,25.55950795521169
2026-02-18,ILI incidence,-1,2026-02-01,ES,quantile,0.25,25.91778380833793
2026-02-18,ILI incidence,-1,2026-02-01,ES,quantile,0.3,26.19966422498987
2026-02-18,ILI incidence,-1,2026-02-01,ES,quantile,0.35,26.54428235658776
2026-02-18,ILI incidence,-1,2026-02-01,ES,quantile,0.4,26.846756144854595
2026-02-18,ILI incidence,-1,2026-02-01,ES,quantile,0.45,27.228380587650094
2026-02-18,ILI incidence,-1,2026-02-01,ES,quantile,0.5,27.529790152596767
2026-02-18,ILI incidence,-1,2026-02-01,ES,quantile,0.55,27.86068683222431
2026-02-18,ILI incidence,-1,2026-02-01,ES,quantile,0.6,28.165191955382795
2026-02-18,ILI incidence,-1,2026-02-01,ES,quantile,0.65,28.55085247910244
2026-02-18,ILI incidence,-1,2026-02-01,ES,quantile,0.7,28.957798172296307
2026-02-18,ILI incidence,-1,2026-02-01,ES,quantile,0.75,29.33329289407947
2026-02-18,ILI incidence,-1,2026-02-01,ES,quantile,0.8,29.7574189483584
2026-02-18,ILI incidence,-1,2026-02-01,ES,quantile,0.85,30.302360738603824
2026-02-18,ILI incidence,-1,2026-02-01,ES,quantile,0.9,31.024076826921792
2026-02-18,ILI incidence,-1,2026-02-01,ES,quantile,0.95,32.30552034857281
2026-02-18,ILI incidence,-1,2026-02-01,ES,quantile,0.975,33.42566323014057
2026-02-18,ILI incidence,-1,2026-02-01,ES,quantile,0.99,34.36787791647177
2026-02-18,ARI incidence,-1,2026-02-01,ES,quantile,0.01,461.2446891964085
2026-02-18,ARI incidence,-1,2026-02-01,ES,quantile,0.025,465.7257257140583
2026-02-18,ARI incidence,-1,2026-02-01,ES,quantile,0.05,470.8507702656154
2026-02-18,ARI incidence,-1,2026-02-01,ES,quantile,0.1,478.5421903579961
2026-02-18,ARI incidence,-1,2026-02-01,ES,quantile,0.15,485.4981959336442
2026-02-18,ARI incidence,-1,2026-02-01,ES,quantile,0.2,491.4513940057983
2026-02-18,ARI incidence,-1,2026-02-01,ES,quantile,0.25,497.2177420440454
2026-02-18,ARI incidence,-1,2026-02-01,ES,quantile,0.3,502.33654065902834
2026-02-18,ARI incidence,-1,2026-02-01,ES,quantile,0.35,507.55114085624734
2026-02-18,ARI incidence,-1,2026-02-01,ES,quantile,0.4,512.0473496778542
2026-02-18,ARI incidence,-1,2026-02-01,ES,quantile,0.45,516.8521356700597
2026-02-18,ARI incidence,-1,2026-02-01,ES,quantile,0.5,520.9767409589747
2026-02-18,ARI incidence,-1,2026-02-01,ES,quantile,0.55,524.890790601298
2026-02-18,ARI incidence,-1,2026-02-01,ES,quantile,0.6,528.941980247412
2026-02-18,ARI incidence,-1,2026-02-01,ES,quantile,0.65,533.6765545033213
2026-02-18,ARI incidence,-1,2026-02-01,ES,quantile,0.7,537.6487236200236
2026-02-18,ARI incidence,-1,2026-02-01,ES,quantile,0.75,542.0560263146566
2026-02-18,ARI incidence,-1,2026-02-01,ES,quantile,0.8,546.2197071624558
2026-02-18,ARI incidence,-1,2026-02-01,ES,quantile,0.85,550.2337642882944
2026-02-18,ARI incidence,-1,2026-02-01,ES,quantile,0.9,554.1102664832528
2026-02-18,ARI incidence,-1,2026-02-01,ES,quantile,0.95,559.2207042526866
2026-02-18,ARI incidence,-1,2026-02-01,ES,quantile,0.975,564.3871955045679
2026-02-18,ARI incidence,-1,2026-02-01,ES,quantile,0.99,570.9974490945918
2026-02-18,ILI incidence,0,2026-02-08,ES,quantile,0.01,21.487426539352374
2026-02-18,ILI incidence,0,2026-02-08,ES,quantile,0.025,21.5647872156092
2026-02-18,ILI incidence,0,2026-02-08,ES,quantile,0.05,21.64748019829889
2026-02-18,ILI incidence,0,2026-02-08,ES,quantile,0.1,21.88025207321789
2026-02-18,ILI incidence,0,2026-02-08,ES,quantile,0.15,22.138572939631267
2026-02-18,ILI incidence,0,2026-02-08,ES,quantile,0.2,22.337416662975105
2026-02-18,ILI incidence,0,2026-02-08,ES,quantile,0.25,22.543484250514734
2026-02-18,ILI incidence,0,2026-02-08,ES,quantile,0.3,22.7571932993988
2026-02-18,ILI incidence,0,2026-02-08,ES,quantile,0.35,22.968782634385374
2026-02-18,ILI incidence,0,2026-02-08,ES,quantile,0.4,23.17511690672772
2026-02-18,ILI incidence,0,2026-02-08,ES,quantile,0.45,23.43870594706468
2026-02-18,ILI incidence,0,2026-02-08,ES,quantile,0.5,23.687338195652828
2026-02-18,ILI incidence,0,2026-02-08,ES,quantile,0.55,24.005355954813687
2026-02-18,ILI incidence,0,2026-02-08,ES,quantile,0.6,24.35333304897932
2026-02-18,ILI incidence,0,2026-02-08,ES,quantile,0.65,24.54011641736588
2026-02-18,ILI incidence,0,2026-02-08,ES,quantile,0.7,24.791563651457743
2026-02-18,ILI incidence,0,2026-02-08,ES,quantile,0.75,25.031863989888965
2026-02-18,ILI incidence,0,2026-02-08,ES,quantile,0.8,25.287018337736093
2026-02-18,ILI incidence,0,2026-02-08,ES,quantile,0.85,25.4822295798506
2026-02-18,ILI incidence,0,2026-02-08,ES,quantile,0.9,25.70944828690359
2026-02-18,ILI incidence,0,2026-02-08,ES,quantile,0.95,25.953308549946712
2026-02-18,ILI incidence,0,2026-02-08,ES,quantile,0.975,26.07598402200788
2026-02-18,ILI incidence,0,2026-02-08,ES,quantile,0.99,26.13438193244972
2026-02-18,ARI incidence,0,2026-02-08,ES,quantile,0.01,455.7828880964661
2026-02-18,ARI incidence,0,2026-02-08,ES,quantile,0.025,457.88462416341474
2026-02-18,ARI incidence,0,2026-02-08,ES,quantile,0.05,461.9697184825936
2026-02-18,ARI incidence,0,2026-02-08,ES,quantile,0.1,469.0298215684915
2026-02-18,ARI incidence,0,2026-02-08,ES,quantile,0.15,475.23052649276894
2026-02-18,ARI incidence,0,2026-02-08,ES,quantile,0.2,480.81380672608606
2026-02-18,ARI incidence,0,2026-02-08,ES,quantile,0.25,486.4525981464277
2026-02-18,ARI incidence,0,2026-02-08,ES,quantile,0.3,491.92680247688105
2026-02-18,ARI incidence,0,2026-02-08,ES,quantile,0.35,496.9455773923609
2026-02-18,ARI incidence,0,2026-02-08,ES,quantile,0.4,502.2586825824089
2026-02-18,ARI incidence,0,2026-02-08,ES,quantile,0.45,507.3674480020624
2026-02-18,ARI incidence,0,2026-02-08,ES,quantile,0.5,511.6844200403368
2026-02-18,ARI incidence,0,2026-02-08,ES,quantile,0.55,516.230704917758
2026-02-18,ARI incidence,0,2026-02-08,ES,quantile,0.6,520.4548294038295
2026-02-18,ARI incidence,0,2026-02-08,ES,quantile,0.65,524.6115492716988
2026-02-18,ARI incidence,0,2026-02-08,ES,quantile,0.7,529.4552253629613
2026-02-18,ARI incidence,0,2026-02-08,ES,quantile,0.75,533.6687118458011
2026-02-18,ARI incidence,0,2026-02-08,ES,quantile,0.8,537.7294426796121
2026-02-18,ARI incidence,0,2026-02-08,ES,quantile,0.85,541.8308168072317
2026-02-18,ARI incidence,0,2026-02-08,ES,quantile,0.9,546.1216813193722
2026-02-18,ARI incidence,0,2026-02-08,ES,quantile,0.95,550.1219744026669
2026-02-18,ARI incidence,0,2026-02-08,ES,quantile,0.975,552.5650212402664
2026-02-18,ARI incidence,0,2026-02-08,ES,quantile,0.99,553.9108425254574
2026-02-18,ILI incidence,1,2026-02-15,ES,quantile,0.01,16.301022729206977
2026-02-18,ILI incidence,1,2026-02-15,ES,quantile,0.025,16.690037003025687
2026-02-18,ILI incidence,1,2026-02-15,ES,quantile,0.05,17.17757496848465
2026-02-18,ILI incidence,1,2026-02-15,ES,quantile,0.1,17.8039967252077
2026-02-18,ILI incidence,1,2026-02-15,ES,quantile,0.15,18.29182885264755
2026-02-18,ILI incidence,1,2026-02-15,ES,quantile,0.2,18.57828066017664
2026-02-18,ILI incidence,1,2026-02-15,ES,quantile,0.25,18.973738499674923
2026-02-18,ILI incidence,1,2026-02-15,ES,quantile,0.3,19.18362873027311
2026-02-18,ILI incidence,1,2026-02-15,ES,quantile,0.35,19.433757546696214
2026-02-18,ILI incidence,1,2026-02-15,ES,quantile,0.4,19.660840243970213
2026-02-18,ILI incidence,1,2026-02-15,ES,quantile,0.45,19.89547459738044
2026-02-18,ILI incidence,1,2026-02-15,ES,quantile,0.5,20.107615326146856
2026-02-18,ILI incidence,1,2026-02-15,ES,quantile,0.55,20.268876845929974
2026-02-18,ILI incidence,1,2026-02-15,ES,quantile,0.6,20.44161036357736
2026-02-18,ILI incidence,1,2026-02-15,ES,quantile,0.65,20.645558932805283
2026-02-18,ILI incidence,1,2026-02-15,ES,quantile,0.7,20.82706943011005
2026-02-18,ILI incidence,1,2026-02-15,ES,quantile,0.75,21.100335457726025
2026-02-18,ILI incidence,1,2026-02-15,ES,quantile,0.8,21.30077040286397
2026-02-18,ILI incidence,1,2026-02-15,ES,quantile,0.85,21.664828797331023
2026-02-18,ILI incidence,1,2026-02-15,ES,quantile,0.9,21.987762137587804
2026-02-18,ILI incidence,1,2026-02-15,ES,quantile,0.95,22.366789879294327
2026-02-18,ILI incidence,1,2026-02-15,ES,quantile,0.975,22.74410183721605
2026-02-18,ILI incidence,1,2026-02-15,ES,quantile,0.99,23.15093805463396
2026-02-18,ARI incidence,1,2026-02-15,ES,quantile,0.01,417.1278649237271
2026-02-18,ARI incidence,1,2026-02-15,ES,quantile,0.025,428.1850896444886
2026-02-18,ARI incidence,1,2026-02-15,ES,quantile,0.05,435.6446816200307
2026-02-18,ARI incidence,1,2026-02-15,ES,quantile,0.1,446.6105085772104
2026-02-18,ARI incidence,1,2026-02-15,ES,quantile,0.15,453.54063895897264
2026-02-18,ARI incidence,1,2026-02-15,ES,quantile,0.2,459.1291626407589
2026-02-18,ARI incidence,1,2026-02-15,ES,quantile,0.25,464.704709505368
2026-02-18,ARI incidence,1,2026-02-15,ES,quantile,0.3,469.6486243641342
2026-02-18,ARI incidence,1,2026-02-15,ES,quantile,0.35,474.97871958024285
2026-02-18,ARI incidence,1,2026-02-15,ES,quantile,0.4,480.24003677157145
2026-02-18,ARI incidence,1,2026-02-15,ES,quantile,0.45,485.0770069111516
2026-02-18,ARI incidence,1,2026-02-15,ES,quantile,0.5,489.9149870307648
2026-02-18,ARI incidence,1,2026-02-15,ES,quantile,0.55,494.9612529574247
2026-02-18,ARI incidence,1,2026-02-15,ES,quantile,0.6,500.0170675224864
2026-02-18,ARI incidence,1,2026-02-15,ES,quantile,0.65,504.59074197194025
2026-02-18,ARI incidence,1,2026-02-15,ES,quantile,0.7,509.4674380089779
2026-02-18,ARI incidence,1,2026-02-15,ES,quantile,0.75,514.0245868090414
2026-02-18,ARI incidence,1,2026-02-15,ES,quantile,0.8,519.4798846616997
2026-02-18,ARI incidence,1,2026-02-15,ES,quantile,0.85,525.4792666386577
2026-02-18,ARI incidence,1,2026-02-15,ES,quantile,0.9,531.7392492467778
2026-02-18,ARI incidence,1,2026-02-15,ES,quantile,0.95,538.6406503842076
2026-02-18,ARI incidence,1,2026-02-15,ES,quantile,0.975,543.62261555063
2026-02-18,ARI incidence,1,2026-02-15,ES,quantile,0.99,548.0736301256723
2026-02-18,ILI incidence,2,2026-02-22,ES,quantile,0.01,12.98770164836118
2026-02-18,ILI incidence,2,2026-02-22,ES,quantile,0.025,13.534378015697843
2026-02-18,ILI incidence,2,2026-02-22,ES,quantile,0.05,13.970120672789587
2026-02-18,ILI incidence,2,2026-02-22,ES,quantile,0.1,14.766470887192243
2026-02-18,ILI incidence,2,2026-02-22,ES,quantile,0.15,15.279571850305606
2026-02-18,ILI incidence,2,2026-02-22,ES,quantile,0.2,15.75012995546954
2026-02-18,ILI incidence,2,2026-02-22,ES,quantile,0.25,16.153717471482054
2026-02-18,ILI incidence,2,2026-02-22,ES,quantile,0.3,16.56257360301483
2026-02-18,ILI incidence,2,2026-02-22,ES,quantile,0.35,16.95959234873473
2026-02-18,ILI incidence,2,2026-02-22,ES,quantile,0.4,17.229884189528217
2026-02-18,ILI incidence,2,2026-02-22,ES,quantile,0.45,17.5625947178293
2026-02-18,ILI incidence,2,2026-02-22,ES,quantile,0.5,17.885296449756996
2026-02-18,ILI incidence,2,2026-02-22,ES,quantile,0.55,18.189689460878856
2026-02-18,ILI incidence,2,2026-02-22,ES,quantile,0.6,18.44490191186662
2026-02-18,ILI incidence,2,2026-02-22,ES,quantile,0.65,18.77300664528056
2026-02-18,ILI incidence,2,2026-02-22,ES,quantile,0.7,19.095748258667403
2026-02-18,ILI incidence,2,2026-02-22,ES,quantile,0.75,19.38413496803202
2026-02-18,ILI incidence,2,2026-02-22,ES,quantile,0.8,19.6632963095833
2026-02-18,ILI incidence,2,2026-02-22,ES,quantile,0.85,19.8666106138696
2026-02-18,ILI incidence,2,2026-02-22,ES,quantile,0.9,20.216699187972026
2026-02-18,ILI incidence,2,2026-02-22,ES,quantile,0.95,20.67952028733864
2026-02-18,ILI incidence,2,2026-02-22,ES,quantile,0.975,21.05065317599658
2026-02-18,ILI incidence,2,2026-02-22,ES,quantile,0.99,21.4405117352837
2026-02-18,ARI incidence,2,2026-02-22,ES,quantile,0.01,378.9062302887301
2026-02-18,ARI incidence,2,2026-02-22,ES,quantile,0.025,391.9883858308665
2026-02-18,ARI incidence,2,2026-02-22,ES,quantile,0.05,403.53997217057145
2026-02-18,ARI incidence,2,2026-02-22,ES,quantile,0.1,420.6294215246108
2026-02-18,ARI incidence,2,2026-02-22,ES,quantile,0.15,431.5296158516711
2026-02-18,ARI incidence,2,2026-02-22,ES,quantile,0.2,439.7523719422074
2026-02-18,ARI incidence,2,2026-02-22,ES,quantile,0.25,447.4138366984275
2026-02-18,ARI incidence,2,2026-02-22,ES,quantile,0.3,453.7644466281649
2026-02-18,ARI incidence,2,2026-02-22,ES,quantile,0.35,460.0626881710849
2026-02-18,ARI incidence,2,2026-02-22,ES,quantile,0.4,465.6199421368675
2026-02-18,ARI incidence,2,2026-02-22,ES,quantile,0.45,471.21027896088833
2026-02-18,ARI incidence,2,2026-02-22,ES,quantile,0.5,477.2829900999853
2026-02-18,ARI incidence,2,2026-02-22,ES,quantile,0.55,482.3353354075847
2026-02-18,ARI incidence,2,2026-02-22,ES,quantile,0.6,488.0360627722754
2026-02-18,ARI incidence,2,2026-02-22,ES,quantile,0.65,493.2452036115989
2026-02-18,ARI incidence,2,2026-02-22,ES,quantile,0.7,499.1547769651506
2026-02-18,ARI incidence,2,2026-02-22,ES,quantile,0.75,505.0496408096293
2026-02-18,ARI incidence,2,2026-02-22,ES,quantile,0.8,510.4562116108765
2026-02-18,ARI incidence,2,2026-02-22,ES,quantile,0.85,517.9864416701935
2026-02-18,ARI incidence,2,2026-02-22,ES,quantile,0.9,525.5953231880943
2026-02-18,ARI incidence,2,2026-02-22,ES,quantile,0.95,534.9788897544836
2026-02-18,ARI incidence,2,2026-02-22,ES,quantile,0.975,540.2162218161354
2026-02-18,ARI incidence,2,2026-02-22,ES,quantile,0.99,546.2933725060384
2026-02-18,ILI incidence,3,2026-03-01,ES,quantile,0.01,11.085742146896862
2026-02-18,ILI incidence,3,2026-03-01,ES,quantile,0.025,11.6545090442348
2026-02-18,ILI incidence,3,2026-03-01,ES,quantile,0.05,12.09251315644501
2026-02-18,ILI incidence,3,2026-03-01,ES,quantile,0.1,12.82769653503721
