origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-02-25,ILI incidence,2026-03-01,2,GR,median,,412.03050942155556
2026-02-25,ILI incidence,2026-03-08,3,GR,median,,306.50758361611173
2026-02-25,ILI incidence,2026-03-15,4,GR,median,,224.88920219429474
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.01,2.872935676146714
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.01,1.5202772115277883
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.01,0.7654484146943642
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.01,0.3739982569070325
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.025,2.921101956382809
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.025,1.5452617687724732
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.025,0.7974074312651424
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.025,0.3920209625517124
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.05,2.968356088928827
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.05,1.581919434047383
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.05,0.8184817397386361
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.05,0.41121840168587653
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.1,3.048456095473939
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.1,1.6368883113078903
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.1,0.851937958170283
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.1,0.4319182261402891
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.15,3.1014659768907684
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.15,1.6745708108511026
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.15,0.8799521758912413
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.15,0.44949622850034465
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.2,3.152468395293852
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.2,1.7076863926032289
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.2,0.902908278743857
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.2,0.4667142318816648
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.25,3.1987427712474408
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.25,1.7334872583023566
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.25,0.9213951071262687
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.25,0.4781416863078002
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.3,3.2387733536163146
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.3,1.7685807604877788
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.3,0.9419981958354567
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.3,0.49057733090870653
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.35,3.272337152762891
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.35,1.7952219546115322
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.35,0.9602848258931491
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.35,0.5050478720499727
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.4,3.3070251088323
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.4,1.8231587917603782
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.4,0.9809727453307677
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.4,0.5161443892864577
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.45,3.3563557249198883
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.45,1.8543299780458458
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.45,1.0065497693704788
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.45,0.5298675751263608
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.5,3.3907359617790203
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.5,1.8833909290746544
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.5,1.0273137897231215
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.5,0.5471606336035071
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.55,3.433474097068599
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.55,1.9232578623482253
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.55,1.0539747862228115
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.55,0.5633739719145183
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.6,3.487421953013799
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.6,1.962642319610612
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.6,1.0831085051571046
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.6,0.5799634691607948
