target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2026-02-25,2026-02-22,0.01,1,quantile,1331.01380437141
ILI incidence,AT,2026-02-25,2026-02-22,0.025,1,quantile,1391.39464220979
ILI incidence,AT,2026-02-25,2026-02-22,0.05,1,quantile,1497.24246930221
ILI incidence,AT,2026-02-25,2026-02-22,0.1,1,quantile,1641.3072386638
ILI incidence,AT,2026-02-25,2026-02-22,0.15,1,quantile,1738.86114263261
ILI incidence,AT,2026-02-25,2026-02-22,0.2,1,quantile,1825.46790398525
ILI incidence,AT,2026-02-25,2026-02-22,0.25,1,quantile,1894.57632313228
ILI incidence,AT,2026-02-25,2026-02-22,0.3,1,quantile,1953.0861761565
ILI incidence,AT,2026-02-25,2026-02-22,0.35,1,quantile,2020.97710484657
ILI incidence,AT,2026-02-25,2026-02-22,0.4,1,quantile,2116.71259179243
ILI incidence,AT,2026-02-25,2026-02-22,0.45,1,quantile,2195.96722774852
ILI incidence,AT,2026-02-25,2026-02-22,0.5,1,quantile,2280.41007659602
ILI incidence,AT,2026-02-25,2026-02-22,0.55,1,quantile,2334.93589033367
ILI incidence,AT,2026-02-25,2026-02-22,0.6,1,quantile,2412.57118060003
ILI incidence,AT,2026-02-25,2026-02-22,0.65,1,quantile,2483.69670248142
ILI incidence,AT,2026-02-25,2026-02-22,0.7,1,quantile,2576.55711802104
ILI incidence,AT,2026-02-25,2026-02-22,0.75,1,quantile,2659.08646375035
ILI incidence,AT,2026-02-25,2026-02-22,0.8,1,quantile,2756.04795616882
ILI incidence,AT,2026-02-25,2026-02-22,0.85,1,quantile,2847.19551310928
ILI incidence,AT,2026-02-25,2026-02-22,0.9,1,quantile,3048.91192279165
ILI incidence,AT,2026-02-25,2026-02-22,0.95,1,quantile,3267.39465590899
ILI incidence,AT,2026-02-25,2026-02-22,0.975,1,quantile,3500.8567710941
ILI incidence,AT,2026-02-25,2026-02-22,0.99,1,quantile,3792.29019583797
ILI incidence,AT,2026-02-25,2026-03-01,0.01,2,quantile,872.421941190588
ILI incidence,AT,2026-02-25,2026-03-01,0.025,2,quantile,1001.25161103389
ILI incidence,AT,2026-02-25,2026-03-01,0.05,2,quantile,1113.92130896946
ILI incidence,AT,2026-02-25,2026-03-01,0.1,2,quantile,1286.22983617601
ILI incidence,AT,2026-02-25,2026-03-01,0.15,2,quantile,1386.34474273934
ILI incidence,AT,2026-02-25,2026-03-01,0.2,2,quantile,1474.49679650472
ILI incidence,AT,2026-02-25,2026-03-01,0.25,2,quantile,1576.48763580747
ILI incidence,AT,2026-02-25,2026-03-01,0.3,2,quantile,1676.93476751674
ILI incidence,AT,2026-02-25,2026-03-01,0.35,2,quantile,1780.65149823461
ILI incidence,AT,2026-02-25,2026-03-01,0.4,2,quantile,1866.81609007956
ILI incidence,AT,2026-02-25,2026-03-01,0.45,2,quantile,1955.11420124196
ILI incidence,AT,2026-02-25,2026-03-01,0.5,2,quantile,2042.81522307361
ILI incidence,AT,2026-02-25,2026-03-01,0.55,2,quantile,2154.20617405812
ILI incidence,AT,2026-02-25,2026-03-01,0.6,2,quantile,2231.4934029642
ILI incidence,AT,2026-02-25,2026-03-01,0.65,2,quantile,2326.29116209085
ILI incidence,AT,2026-02-25,2026-03-01,0.7,2,quantile,2451.69961234289
ILI incidence,AT,2026-02-25,2026-03-01,0.75,2,quantile,2566.14805676485
ILI incidence,AT,2026-02-25,2026-03-01,0.8,2,quantile,2719.04392749233
ILI incidence,AT,2026-02-25,2026-03-01,0.85,2,quantile,2878.01258359264
ILI incidence,AT,2026-02-25,2026-03-01,0.9,2,quantile,3159.26351310177
ILI incidence,AT,2026-02-25,2026-03-01,0.95,2,quantile,3618.7133836599
ILI incidence,AT,2026-02-25,2026-03-01,0.975,2,quantile,4028.59546895945
ILI incidence,AT,2026-02-25,2026-03-01,0.99,2,quantile,4340.45048213038
ILI incidence,AT,2026-02-25,2026-03-08,0.01,3,quantile,552.016151889605
ILI incidence,AT,2026-02-25,2026-03-08,0.025,3,quantile,676.808848361419
ILI incidence,AT,2026-02-25,2026-03-08,0.05,3,quantile,781.756657783791
ILI incidence,AT,2026-02-25,2026-03-08,0.1,3,quantile,948.325892418607
ILI incidence,AT,2026-02-25,2026-03-08,0.15,3,quantile,1049.25079132621
ILI incidence,AT,2026-02-25,2026-03-08,0.2,3,quantile,1169.02118421281
ILI incidence,AT,2026-02-25,2026-03-08,0.25,3,quantile,1290.63142340776
ILI incidence,AT,2026-02-25,2026-03-08,0.3,3,quantile,1390.35657671767
ILI incidence,AT,2026-02-25,2026-03-08,0.35,3,quantile,1471.56089596412
ILI incidence,AT,2026-02-25,2026-03-08,0.4,3,quantile,1573.96623452821
ILI incidence,AT,2026-02-25,2026-03-08,0.45,3,quantile,1697.17812322497
ILI incidence,AT,2026-02-25,2026-03-08,0.5,3,quantile,1828.0230692825
ILI incidence,AT,2026-02-25,2026-03-08,0.55,3,quantile,1914.57563862638
ILI incidence,AT,2026-02-25,2026-03-08,0.6,3,quantile,2033.63480970928
ILI incidence,AT,2026-02-25,2026-03-08,0.65,3,quantile,2161.74825718671
ILI incidence,AT,2026-02-25,2026-03-08,0.7,3,quantile,2290.45492564834
ILI incidence,AT,2026-02-25,2026-03-08,0.75,3,quantile,2447.86420065177
ILI incidence,AT,2026-02-25,2026-03-08,0.8,3,quantile,2657.09211100837
ILI incidence,AT,2026-02-25,2026-03-08,0.85,3,quantile,2878.18321512192
ILI incidence,AT,2026-02-25,2026-03-08,0.9,3,quantile,3203.71444044063
ILI incidence,AT,2026-02-25,2026-03-08,0.95,3,quantile,3650.60421038387
ILI incidence,AT,2026-02-25,2026-03-08,0.975,3,quantile,4134.96590282644
ILI incidence,AT,2026-02-25,2026-03-08,0.99,3,quantile,4926.69264178495
ILI incidence,AT,2026-02-25,2026-03-15,0.01,4,quantile,422.46347796105
ILI incidence,AT,2026-02-25,2026-03-15,0.025,4,quantile,514.69206898025
ILI incidence,AT,2026-02-25,2026-03-15,0.05,4,quantile,626.198733892186
ILI incidence,AT,2026-02-25,2026-03-15,0.1,4,quantile,788.29384385992
ILI incidence,AT,2026-02-25,2026-03-15,0.15,4,quantile,886.794439569539
ILI incidence,AT,2026-02-25,2026-03-15,0.2,4,quantile,1004.23919951741
ILI incidence,AT,2026-02-25,2026-03-15,0.25,4,quantile,1099.4866911675
ILI incidence,AT,2026-02-25,2026-03-15,0.3,4,quantile,1202.31675092544
ILI incidence,AT,2026-02-25,2026-03-15,0.35,4,quantile,1330.82967036415
ILI incidence,AT,2026-02-25,2026-03-15,0.4,4,quantile,1436.29311433988
ILI incidence,AT,2026-02-25,2026-03-15,0.45,4,quantile,1538.78151406758
ILI incidence,AT,2026-02-25,2026-03-15,0.5,4,quantile,1639.81030538386
ILI incidence,AT,2026-02-25,2026-03-15,0.55,4,quantile,1770.75651387247
ILI incidence,AT,2026-02-25,2026-03-15,0.6,4,quantile,1905.77825400617
ILI incidence,AT,2026-02-25,2026-03-15,0.65,4,quantile,2051.29289022817
ILI incidence,AT,2026-02-25,2026-03-15,0.7,4,quantile,2193.12137464101
ILI incidence,AT,2026-02-25,2026-03-15,0.75,4,quantile,2435.09906638137
ILI incidence,AT,2026-02-25,2026-03-15,0.8,4,quantile,2641.54542085822
ILI incidence,AT,2026-02-25,2026-03-15,0.85,4,quantile,2845.53430117959
ILI incidence,AT,2026-02-25,2026-03-15,0.9,4,quantile,3177.73960553284
ILI incidence,AT,2026-02-25,2026-03-15,0.95,4,quantile,3762.72236042913
ILI incidence,AT,2026-02-25,2026-03-15,0.975,4,quantile,4254.14578092757
ILI incidence,AT,2026-02-25,2026-03-15,0.99,4,quantile,4827.94201684651
ILI incidence,AT,2026-02-25,2026-02-22,,1,median,2280.41007659602
ILI incidence,AT,2026-02-25,2026-03-01,,2,median,2042.81522307361
ILI incidence,AT,2026-02-25,2026-03-08,,3,median,1828.0230692825
ILI incidence,AT,2026-02-25,2026-03-15,,4,median,1639.81030538386
ILI incidence,BE,2026-02-25,2026-02-22,0.01,1,quantile,223.493960092009
ILI incidence,BE,2026-02-25,2026-02-22,0.025,1,quantile,248.315030052779
ILI incidence,BE,2026-02-25,2026-02-22,0.05,1,quantile,260.919654184883
ILI incidence,BE,2026-02-25,2026-02-22,0.1,1,quantile,281.347690873119
ILI incidence,BE,2026-02-25,2026-02-22,0.15,1,quantile,299.031244016782
ILI incidence,BE,2026-02-25,2026-02-22,0.2,1,quantile,311.417179033367
ILI incidence,BE,2026-02-25,2026-02-22,0.25,1,quantile,326.23512886709
ILI incidence,BE,2026-02-25,2026-02-22,0.3,1,quantile,337.388671294793
ILI incidence,BE,2026-02-25,2026-02-22,0.35,1,quantile,349.041656641092
ILI incidence,BE,2026-02-25,2026-02-22,0.4,1,quantile,359.079510151336
ILI incidence,BE,2026-02-25,2026-02-22,0.45,1,quantile,368.965632149373
ILI incidence,BE,2026-02-25,2026-02-22,0.5,1,quantile,379.046483622822
ILI incidence,BE,2026-02-25,2026-02-22,0.55,1,quantile,390.526865131481
ILI incidence,BE,2026-02-25,2026-02-22,0.6,1,quantile,401.768013168057
ILI incidence,BE,2026-02-25,2026-02-22,0.65,1,quantile,412.444026395768
ILI incidence,BE,2026-02-25,2026-02-22,0.7,1,quantile,425.776637781486
ILI incidence,BE,2026-02-25,2026-02-22,0.75,1,quantile,442.208866393065
ILI incidence,BE,2026-02-25,2026-02-22,0.8,1,quantile,462.021901476924
ILI incidence,BE,2026-02-25,2026-02-22,0.85,1,quantile,491.860507355451
ILI incidence,BE,2026-02-25,2026-02-22,0.9,1,quantile,526.033614968486
ILI incidence,BE,2026-02-25,2026-02-22,0.95,1,quantile,576.4523521083
ILI incidence,BE,2026-02-25,2026-02-22,0.975,1,quantile,648.189029405436
ILI incidence,BE,2026-02-25,2026-02-22,0.99,1,quantile,718.424984417122
ILI incidence,BE,2026-02-25,2026-03-01,0.01,2,quantile,146.145250152773
ILI incidence,BE,2026-02-25,2026-03-01,0.025,2,quantile,170.133429377085
ILI incidence,BE,2026-02-25,2026-03-01,0.05,2,quantile,188.848575265317
ILI incidence,BE,2026-02-25,2026-03-01,0.1,2,quantile,207.54509870065
ILI incidence,BE,2026-02-25,2026-03-01,0.15,2,quantile,227.800034780073
ILI incidence,BE,2026-02-25,2026-03-01,0.2,2,quantile,249.801027253372
ILI incidence,BE,2026-02-25,2026-03-01,0.25,2,quantile,262.384010257456
ILI incidence,BE,2026-02-25,2026-03-01,0.3,2,quantile,274.768897202346
ILI incidence,BE,2026-02-25,2026-03-01,0.35,2,quantile,290.197525350294
ILI incidence,BE,2026-02-25,2026-03-01,0.4,2,quantile,305.685748947391
ILI incidence,BE,2026-02-25,2026-03-01,0.45,2,quantile,319.462247387276
ILI incidence,BE,2026-02-25,2026-03-01,0.5,2,quantile,335.150851137445
ILI incidence,BE,2026-02-25,2026-03-01,0.55,2,quantile,351.19178156853
ILI incidence,BE,2026-02-25,2026-03-01,0.6,2,quantile,370.22390373882
ILI incidence,BE,2026-02-25,2026-03-01,0.65,2,quantile,391.924960438873
ILI incidence,BE,2026-02-25,2026-03-01,0.7,2,quantile,414.979263771189
ILI incidence,BE,2026-02-25,2026-03-01,0.75,2,quantile,443.670247831253
ILI incidence,BE,2026-02-25,2026-03-01,0.8,2,quantile,477.563771458867
ILI incidence,BE,2026-02-25,2026-03-01,0.85,2,quantile,519.691949849306
ILI incidence,BE,2026-02-25,2026-03-01,0.9,2,quantile,579.058013109564
ILI incidence,BE,2026-02-25,2026-03-01,0.95,2,quantile,692.442622740057
ILI incidence,BE,2026-02-25,2026-03-01,0.975,2,quantile,784.89792742189
ILI incidence,BE,2026-02-25,2026-03-01,0.99,2,quantile,905.716092058377
ILI incidence,BE,2026-02-25,2026-03-08,0.01,3,quantile,96.1657843396515
ILI incidence,BE,2026-02-25,2026-03-08,0.025,3,quantile,120.480963228046
ILI incidence,BE,2026-02-25,2026-03-08,0.05,3,quantile,139.444235026583
ILI incidence,BE,2026-02-25,2026-03-08,0.1,3,quantile,160.181519927561
ILI incidence,BE,2026-02-25,2026-03-08,0.15,3,quantile,180.81595502643
ILI incidence,BE,2026-02-25,2026-03-08,0.2,3,quantile,201.586529239282
ILI incidence,BE,2026-02-25,2026-03-08,0.25,3,quantile,218.188681526112
ILI incidence,BE,2026-02-25,2026-03-08,0.3,3,quantile,235.258256232355
ILI incidence,BE,2026-02-25,2026-03-08,0.35,3,quantile,249.813223311302
ILI incidence,BE,2026-02-25,2026-03-08,0.4,3,quantile,265.698094934578
ILI incidence,BE,2026-02-25,2026-03-08,0.45,3,quantile,282.197297105885
ILI incidence,BE,2026-02-25,2026-03-08,0.5,3,quantile,303.377428271417
ILI incidence,BE,2026-02-25,2026-03-08,0.55,3,quantile,324.320121179429
ILI incidence,BE,2026-02-25,2026-03-08,0.6,3,quantile,353.32450822125
ILI incidence,BE,2026-02-25,2026-03-08,0.65,3,quantile,385.171723625745
ILI incidence,BE,2026-02-25,2026-03-08,0.7,3,quantile,417.610209490501
ILI incidence,BE,2026-02-25,2026-03-08,0.75,3,quantile,452.012912375972
ILI incidence,BE,2026-02-25,2026-03-08,0.8,3,quantile,497.967617355501
ILI incidence,BE,2026-02-25,2026-03-08,0.85,3,quantile,546.533117793887
ILI incidence,BE,2026-02-25,2026-03-08,0.9,3,quantile,624.945528545046
ILI incidence,BE,2026-02-25,2026-03-08,0.95,3,quantile,764.529280589514
ILI incidence,BE,2026-02-25,2026-03-08,0.975,3,quantile,890.130691850113
ILI incidence,BE,2026-02-25,2026-03-08,0.99,3,quantile,1035.78756048733
ILI incidence,BE,2026-02-25,2026-03-15,0.01,4,quantile,59.6662326612447
ILI incidence,BE,2026-02-25,2026-03-15,0.025,4,quantile,83.5691366003416
ILI incidence,BE,2026-02-25,2026-03-15,0.05,4,quantile,101.064107489442
ILI incidence,BE,2026-02-25,2026-03-15,0.1,4,quantile,125.386628117362
ILI incidence,BE,2026-02-25,2026-03-15,0.15,4,quantile,142.921051879432
ILI incidence,BE,2026-02-25,2026-03-15,0.2,4,quantile,163.840111266642
ILI incidence,BE,2026-02-25,2026-03-15,0.25,4,quantile,181.156130943069
ILI incidence,BE,2026-02-25,2026-03-15,0.3,4,quantile,202.106923277598
ILI incidence,BE,2026-02-25,2026-03-15,0.35,4,quantile,218.767483043385
ILI incidence,BE,2026-02-25,2026-03-15,0.4,4,quantile,239.852895319344
ILI incidence,BE,2026-02-25,2026-03-15,0.45,4,quantile,259.577395293515
ILI incidence,BE,2026-02-25,2026-03-15,0.5,4,quantile,279.649462013921
ILI incidence,BE,2026-02-25,2026-03-15,0.55,4,quantile,309.333363269787
ILI incidence,BE,2026-02-25,2026-03-15,0.6,4,quantile,340.240128235896
ILI incidence,BE,2026-02-25,2026-03-15,0.65,4,quantile,373.222406762572
ILI incidence,BE,2026-02-25,2026-03-15,0.7,4,quantile,415.109102954866
ILI incidence,BE,2026-02-25,2026-03-15,0.75,4,quantile,444.867814715402
ILI incidence,BE,2026-02-25,2026-03-15,0.8,4,quantile,493.222446574537
ILI incidence,BE,2026-02-25,2026-03-15,0.85,4,quantile,566.241976627512
ILI incidence,BE,2026-02-25,2026-03-15,0.9,4,quantile,670.23879001902
ILI incidence,BE,2026-02-25,2026-03-15,0.95,4,quantile,802.754243635705
ILI incidence,BE,2026-02-25,2026-03-15,0.975,4,quantile,992.368626077708
ILI incidence,BE,2026-02-25,2026-03-15,0.99,4,quantile,1085.09082780801
ILI incidence,BE,2026-02-25,2026-02-22,,1,median,379.046483622822
ILI incidence,BE,2026-02-25,2026-03-01,,2,median,335.150851137445
ILI incidence,BE,2026-02-25,2026-03-08,,3,median,303.377428271417
ILI incidence,BE,2026-02-25,2026-03-15,,4,median,279.649462013921
ILI incidence,CH,2026-02-25,2026-02-22,0.01,1,quantile,29.4470515801376
ILI incidence,CH,2026-02-25,2026-02-22,0.025,1,quantile,38.038585509138
ILI incidence,CH,2026-02-25,2026-02-22,0.05,1,quantile,48.2855965062156
ILI incidence,CH,2026-02-25,2026-02-22,0.1,1,quantile,58.4426621719441
ILI incidence,CH,2026-02-25,2026-02-22,0.15,1,quantile,66.2737568098159
ILI incidence,CH,2026-02-25,2026-02-22,0.2,1,quantile,73.6822838765976
ILI incidence,CH,2026-02-25,2026-02-22,0.25,1,quantile,80.341759977862
ILI incidence,CH,2026-02-25,2026-02-22,0.3,1,quantile,86.3801141797397
ILI incidence,CH,2026-02-25,2026-02-22,0.35,1,quantile,91.6099016738392
ILI incidence,CH,2026-02-25,2026-02-22,0.4,1,quantile,98.0240289105529
ILI incidence,CH,2026-02-25,2026-02-22,0.45,1,quantile,102.95716646867
ILI incidence,CH,2026-02-25,2026-02-22,0.5,1,quantile,108.293351624221
ILI incidence,CH,2026-02-25,2026-02-22,0.55,1,quantile,115.005507221042
ILI incidence,CH,2026-02-25,2026-02-22,0.6,1,quantile,122.194115680456
ILI incidence,CH,2026-02-25,2026-02-22,0.65,1,quantile,127.788650070361
ILI incidence,CH,2026-02-25,2026-02-22,0.7,1,quantile,136.168350708508
ILI incidence,CH,2026-02-25,2026-02-22,0.75,1,quantile,143.186017780152
ILI incidence,CH,2026-02-25,2026-02-22,0.8,1,quantile,150.30894471591
ILI incidence,CH,2026-02-25,2026-02-22,0.85,1,quantile,163.489879518846
ILI incidence,CH,2026-02-25,2026-02-22,0.9,1,quantile,178.409559552352
ILI incidence,CH,2026-02-25,2026-02-22,0.95,1,quantile,199.559758027991
ILI incidence,CH,2026-02-25,2026-02-22,0.975,1,quantile,227.224446165202
ILI incidence,CH,2026-02-25,2026-02-22,0.99,1,quantile,257.781057387632
ILI incidence,CH,2026-02-25,2026-03-01,0.01,2,quantile,23.6652738742037
ILI incidence,CH,2026-02-25,2026-03-01,0.025,2,quantile,31.3942537782191
ILI incidence,CH,2026-02-25,2026-03-01,0.05,2,quantile,35.891750465511
ILI incidence,CH,2026-02-25,2026-03-01,0.1,2,quantile,45.9983774465537
ILI incidence,CH,2026-02-25,2026-03-01,0.15,2,quantile,53.6453361322252
ILI incidence,CH,2026-02-25,2026-03-01,0.2,2,quantile,60.5158600408845
ILI incidence,CH,2026-02-25,2026-03-01,0.25,2,quantile,66.7238768005178
ILI incidence,CH,2026-02-25,2026-03-01,0.3,2,quantile,72.8777630705727
ILI incidence,CH,2026-02-25,2026-03-01,0.35,2,quantile,79.5937617009425
ILI incidence,CH,2026-02-25,2026-03-01,0.4,2,quantile,85.8192809334015
ILI incidence,CH,2026-02-25,2026-03-01,0.45,2,quantile,92.3135181765552
ILI incidence,CH,2026-02-25,2026-03-01,0.5,2,quantile,98.7788189349828
ILI incidence,CH,2026-02-25,2026-03-01,0.55,2,quantile,107.466862306563
ILI incidence,CH,2026-02-25,2026-03-01,0.6,2,quantile,114.563363005866
ILI incidence,CH,2026-02-25,2026-03-01,0.65,2,quantile,121.880429922642
ILI incidence,CH,2026-02-25,2026-03-01,0.7,2,quantile,130.093272717088
ILI incidence,CH,2026-02-25,2026-03-01,0.75,2,quantile,140.243912576058
ILI incidence,CH,2026-02-25,2026-03-01,0.8,2,quantile,151.209031890123
ILI incidence,CH,2026-02-25,2026-03-01,0.85,2,quantile,169.568351877222
ILI incidence,CH,2026-02-25,2026-03-01,0.9,2,quantile,193.230468893905
ILI incidence,CH,2026-02-25,2026-03-01,0.95,2,quantile,225.619995778621
ILI incidence,CH,2026-02-25,2026-03-01,0.975,2,quantile,255.532092295946
ILI incidence,CH,2026-02-25,2026-03-01,0.99,2,quantile,286.299284139845
ILI incidence,CH,2026-02-25,2026-03-08,0.01,3,quantile,19.1911868596697
ILI incidence,CH,2026-02-25,2026-03-08,0.025,3,quantile,27.3695707477307
ILI incidence,CH,2026-02-25,2026-03-08,0.05,3,quantile,31.1514206125846
ILI incidence,CH,2026-02-25,2026-03-08,0.1,3,quantile,40.0748607669789
ILI incidence,CH,2026-02-25,2026-03-08,0.15,3,quantile,44.7287408650577
ILI incidence,CH,2026-02-25,2026-03-08,0.2,3,quantile,51.6377754337483
ILI incidence,CH,2026-02-25,2026-03-08,0.25,3,quantile,57.8410894728274
ILI incidence,CH,2026-02-25,2026-03-08,0.3,3,quantile,63.8548329761866
ILI incidence,CH,2026-02-25,2026-03-08,0.35,3,quantile,69.9541918570811
ILI incidence,CH,2026-02-25,2026-03-08,0.4,3,quantile,75.2621220675267
ILI incidence,CH,2026-02-25,2026-03-08,0.45,3,quantile,82.4686454775323
ILI incidence,CH,2026-02-25,2026-03-08,0.5,3,quantile,90.8028544742995
ILI incidence,CH,2026-02-25,2026-03-08,0.55,3,quantile,98.2921697833899
ILI incidence,CH,2026-02-25,2026-03-08,0.6,3,quantile,106.370613517974
ILI incidence,CH,2026-02-25,2026-03-08,0.65,3,quantile,117.945037927761
ILI incidence,CH,2026-02-25,2026-03-08,0.7,3,quantile,130.576871235015
ILI incidence,CH,2026-02-25,2026-03-08,0.75,3,quantile,144.276834302844
ILI incidence,CH,2026-02-25,2026-03-08,0.8,3,quantile,158.848842506131
ILI incidence,CH,2026-02-25,2026-03-08,0.85,3,quantile,177.034174361629
ILI incidence,CH,2026-02-25,2026-03-08,0.9,3,quantile,202.997834928922
ILI incidence,CH,2026-02-25,2026-03-08,0.95,3,quantile,242.564202097812
ILI incidence,CH,2026-02-25,2026-03-08,0.975,3,quantile,281.648817992195
ILI incidence,CH,2026-02-25,2026-03-08,0.99,3,quantile,309.554607623946
ILI incidence,CH,2026-02-25,2026-03-15,0.01,4,quantile,17.7252864311465
ILI incidence,CH,2026-02-25,2026-03-15,0.025,4,quantile,21.2139202609241
ILI incidence,CH,2026-02-25,2026-03-15,0.05,4,quantile,26.7662643523849
ILI incidence,CH,2026-02-25,2026-03-15,0.1,4,quantile,33.7148985636402
ILI incidence,CH,2026-02-25,2026-03-15,0.15,4,quantile,39.6549752802318
ILI incidence,CH,2026-02-25,2026-03-15,0.2,4,quantile,44.9846864596566
ILI incidence,CH,2026-02-25,2026-03-15,0.25,4,quantile,49.8532635043206
ILI incidence,CH,2026-02-25,2026-03-15,0.3,4,quantile,56.4189486216829
ILI incidence,CH,2026-02-25,2026-03-15,0.35,4,quantile,61.6092830253428
ILI incidence,CH,2026-02-25,2026-03-15,0.4,4,quantile,68.6068298940832
ILI incidence,CH,2026-02-25,2026-03-15,0.45,4,quantile,76.352821357492
ILI incidence,CH,2026-02-25,2026-03-15,0.5,4,quantile,84.0936250360083
ILI incidence,CH,2026-02-25,2026-03-15,0.55,4,quantile,92.6158943067122
ILI incidence,CH,2026-02-25,2026-03-15,0.6,4,quantile,102.000479825766
ILI incidence,CH,2026-02-25,2026-03-15,0.65,4,quantile,114.243657569157
ILI incidence,CH,2026-02-25,2026-03-15,0.7,4,quantile,128.644325684564
ILI incidence,CH,2026-02-25,2026-03-15,0.75,4,quantile,144.271964387885
ILI incidence,CH,2026-02-25,2026-03-15,0.8,4,quantile,157.207567288553
ILI incidence,CH,2026-02-25,2026-03-15,0.85,4,quantile,180.022546020481
ILI incidence,CH,2026-02-25,2026-03-15,0.9,4,quantile,206.642864847628
ILI incidence,CH,2026-02-25,2026-03-15,0.95,4,quantile,249.583301284125
ILI incidence,CH,2026-02-25,2026-03-15,0.975,4,quantile,277.163371411919
ILI incidence,CH,2026-02-25,2026-03-15,0.99,4,quantile,309.416308492146
ILI incidence,CH,2026-02-25,2026-02-22,,1,median,108.293351624221
ILI incidence,CH,2026-02-25,2026-03-01,,2,median,98.7788189349828
ILI incidence,CH,2026-02-25,2026-03-08,,3,median,90.8028544742995
ILI incidence,CH,2026-02-25,2026-03-15,,4,median,84.0936250360083
ILI incidence,CZ,2026-02-25,2026-02-22,0.01,1,quantile,21.8965745318788
ILI incidence,CZ,2026-02-25,2026-02-22,0.025,1,quantile,23.5396602570968
ILI incidence,CZ,2026-02-25,2026-02-22,0.05,1,quantile,26.2261121359881
ILI incidence,CZ,2026-02-25,2026-02-22,0.1,1,quantile,28.8087118594521
ILI incidence,CZ,2026-02-25,2026-02-22,0.15,1,quantile,30.7985584734458
ILI incidence,CZ,2026-02-25,2026-02-22,0.2,1,quantile,32.4182771887358
ILI incidence,CZ,2026-02-25,2026-02-22,0.25,1,quantile,33.6710181351819
ILI incidence,CZ,2026-02-25,2026-02-22,0.3,1,quantile,35.0564056329125
ILI incidence,CZ,2026-02-25,2026-02-22,0.35,1,quantile,36.4246735545769
ILI incidence,CZ,2026-02-25,2026-02-22,0.4,1,quantile,37.8377080593491
ILI incidence,CZ,2026-02-25,2026-02-22,0.45,1,quantile,39.6213539344342
ILI incidence,CZ,2026-02-25,2026-02-22,0.5,1,quantile,41.1945363749903
ILI incidence,CZ,2026-02-25,2026-02-22,0.55,1,quantile,42.8411396177756
ILI incidence,CZ,2026-02-25,2026-02-22,0.6,1,quantile,44.7667939610994
ILI incidence,CZ,2026-02-25,2026-02-22,0.65,1,quantile,46.7755631926682
ILI incidence,CZ,2026-02-25,2026-02-22,0.7,1,quantile,48.585365869204
ILI incidence,CZ,2026-02-25,2026-02-22,0.75,1,quantile,50.943382903482
ILI incidence,CZ,2026-02-25,2026-02-22,0.8,1,quantile,54.4403997118111
ILI incidence,CZ,2026-02-25,2026-02-22,0.85,1,quantile,58.6098452054664
ILI incidence,CZ,2026-02-25,2026-02-22,0.9,1,quantile,62.508932883532
ILI incidence,CZ,2026-02-25,2026-02-22,0.95,1,quantile,70.6825712223056
ILI incidence,CZ,2026-02-25,2026-02-22,0.975,1,quantile,78.3382206475427
ILI incidence,CZ,2026-02-25,2026-02-22,0.99,1,quantile,85.4903540385202
ILI incidence,CZ,2026-02-25,2026-03-01,0.01,2,quantile,14.2646874640159
ILI incidence,CZ,2026-02-25,2026-03-01,0.025,2,quantile,16.2598496208281
ILI incidence,CZ,2026-02-25,2026-03-01,0.05,2,quantile,18.7863524672123
ILI incidence,CZ,2026-02-25,2026-03-01,0.1,2,quantile,22.3793858544554
ILI incidence,CZ,2026-02-25,2026-03-01,0.15,2,quantile,25.051139002719
ILI incidence,CZ,2026-02-25,2026-03-01,0.2,2,quantile,26.9539824423905
ILI incidence,CZ,2026-02-25,2026-03-01,0.25,2,quantile,29.1132615190744
ILI incidence,CZ,2026-02-25,2026-03-01,0.3,2,quantile,31.314659690371
ILI incidence,CZ,2026-02-25,2026-03-01,0.35,2,quantile,32.9878854096433
ILI incidence,CZ,2026-02-25,2026-03-01,0.4,2,quantile,35.3379033030893
ILI incidence,CZ,2026-02-25,2026-03-01,0.45,2,quantile,37.0194630535682
ILI incidence,CZ,2026-02-25,2026-03-01,0.5,2,quantile,39.5396496373356
ILI incidence,CZ,2026-02-25,2026-03-01,0.55,2,quantile,42.4570441916904
ILI incidence,CZ,2026-02-25,2026-03-01,0.6,2,quantile,45.8277339991299
ILI incidence,CZ,2026-02-25,2026-03-01,0.65,2,quantile,48.7778916972174
ILI incidence,CZ,2026-02-25,2026-03-01,0.7,2,quantile,52.7016754837473
ILI incidence,CZ,2026-02-25,2026-03-01,0.75,2,quantile,57.8404986357353
ILI incidence,CZ,2026-02-25,2026-03-01,0.8,2,quantile,62.293067055627
ILI incidence,CZ,2026-02-25,2026-03-01,0.85,2,quantile,68.8890751500494
ILI incidence,CZ,2026-02-25,2026-03-01,0.9,2,quantile,77.4243994957452
ILI incidence,CZ,2026-02-25,2026-03-01,0.95,2,quantile,90.3246337189821
ILI incidence,CZ,2026-02-25,2026-03-01,0.975,2,quantile,105.488815087062
ILI incidence,CZ,2026-02-25,2026-03-01,0.99,2,quantile,125.369871122097
ILI incidence,CZ,2026-02-25,2026-03-08,0.01,3,quantile,8.07249203652724
ILI incidence,CZ,2026-02-25,2026-03-08,0.025,3,quantile,10.4728398067149
