target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,CZ,2026-02-25,2026-03-08,0.025,3,quantile,16.0322975503093
ILI incidence,CZ,2026-02-25,2026-03-08,0.05,3,quantile,18.6398482813516
ILI incidence,CZ,2026-02-25,2026-03-08,0.1,3,quantile,22.0644434653186
ILI incidence,CZ,2026-02-25,2026-03-08,0.15,3,quantile,24.7660280531723
ILI incidence,CZ,2026-02-25,2026-03-08,0.2,3,quantile,27.372976423785
ILI incidence,CZ,2026-02-25,2026-03-08,0.25,3,quantile,29.8893568023987
ILI incidence,CZ,2026-02-25,2026-03-08,0.3,3,quantile,32.0268272609038
ILI incidence,CZ,2026-02-25,2026-03-08,0.35,3,quantile,34.0949565491103
ILI incidence,CZ,2026-02-25,2026-03-08,0.4,3,quantile,35.7284182298751
ILI incidence,CZ,2026-02-25,2026-03-08,0.45,3,quantile,37.6088414844416
ILI incidence,CZ,2026-02-25,2026-03-08,0.5,3,quantile,39.4211309426008
ILI incidence,CZ,2026-02-25,2026-03-08,0.55,3,quantile,41.7837006420957
ILI incidence,CZ,2026-02-25,2026-03-08,0.6,3,quantile,44.3111902207895
ILI incidence,CZ,2026-02-25,2026-03-08,0.65,3,quantile,47.1185889725374
ILI incidence,CZ,2026-02-25,2026-03-08,0.7,3,quantile,49.8080214733413
ILI incidence,CZ,2026-02-25,2026-03-08,0.75,3,quantile,52.939194303728
ILI incidence,CZ,2026-02-25,2026-03-08,0.8,3,quantile,57.216392955944
ILI incidence,CZ,2026-02-25,2026-03-08,0.85,3,quantile,61.355935187768
ILI incidence,CZ,2026-02-25,2026-03-08,0.9,3,quantile,68.1725300860594
ILI incidence,CZ,2026-02-25,2026-03-08,0.95,3,quantile,75.6592319711201
ILI incidence,CZ,2026-02-25,2026-03-08,0.975,3,quantile,85.6379436212309
ILI incidence,CZ,2026-02-25,2026-03-08,0.99,3,quantile,106.74999741946
ILI incidence,CZ,2026-02-25,2026-03-15,0.01,4,quantile,10.697618173671
ILI incidence,CZ,2026-02-25,2026-03-15,0.025,4,quantile,12.9098188929371
ILI incidence,CZ,2026-02-25,2026-03-15,0.05,4,quantile,15.9792830742522
ILI incidence,CZ,2026-02-25,2026-03-15,0.1,4,quantile,18.5532599424473
ILI incidence,CZ,2026-02-25,2026-03-15,0.15,4,quantile,22.3071660195527
ILI incidence,CZ,2026-02-25,2026-03-15,0.2,4,quantile,24.6902183030982
ILI incidence,CZ,2026-02-25,2026-03-15,0.25,4,quantile,26.9683506138906
ILI incidence,CZ,2026-02-25,2026-03-15,0.3,4,quantile,29.3007157927934
ILI incidence,CZ,2026-02-25,2026-03-15,0.35,4,quantile,31.6999081628628
ILI incidence,CZ,2026-02-25,2026-03-15,0.4,4,quantile,33.9842273838596
ILI incidence,CZ,2026-02-25,2026-03-15,0.45,4,quantile,36.1338594399144
ILI incidence,CZ,2026-02-25,2026-03-15,0.5,4,quantile,38.3168191453758
ILI incidence,CZ,2026-02-25,2026-03-15,0.55,4,quantile,40.1363941457145
ILI incidence,CZ,2026-02-25,2026-03-15,0.6,4,quantile,43.0948372391152
ILI incidence,CZ,2026-02-25,2026-03-15,0.65,4,quantile,45.9511342679446
ILI incidence,CZ,2026-02-25,2026-03-15,0.7,4,quantile,48.6477185649751
ILI incidence,CZ,2026-02-25,2026-03-15,0.75,4,quantile,52.6478353052555
ILI incidence,CZ,2026-02-25,2026-03-15,0.8,4,quantile,58.952688551798
ILI incidence,CZ,2026-02-25,2026-03-15,0.85,4,quantile,65.2464831575814
ILI incidence,CZ,2026-02-25,2026-03-15,0.9,4,quantile,72.4724828153366
ILI incidence,CZ,2026-02-25,2026-03-15,0.95,4,quantile,84.1570319771037
ILI incidence,CZ,2026-02-25,2026-03-15,0.975,4,quantile,94.2406157185596
ILI incidence,CZ,2026-02-25,2026-03-15,0.99,4,quantile,125.163030756924
ILI incidence,CZ,2026-02-25,2026-02-22,,1,median,41.8727011658376
ILI incidence,CZ,2026-02-25,2026-03-01,,2,median,40.5842344858205
ILI incidence,CZ,2026-02-25,2026-03-08,,3,median,39.4211309426008
ILI incidence,CZ,2026-02-25,2026-03-15,,4,median,38.3168191453758
ILI incidence,EE,2026-02-25,2026-02-22,0.01,1,quantile,174.416317362758
ILI incidence,EE,2026-02-25,2026-02-22,0.025,1,quantile,198.553191953408
ILI incidence,EE,2026-02-25,2026-02-22,0.05,1,quantile,216.92793197839
ILI incidence,EE,2026-02-25,2026-02-22,0.1,1,quantile,243.16748828106
ILI incidence,EE,2026-02-25,2026-02-22,0.15,1,quantile,263.469845280753
ILI incidence,EE,2026-02-25,2026-02-22,0.2,1,quantile,286.580937555514
ILI incidence,EE,2026-02-25,2026-02-22,0.25,1,quantile,301.056804768688
ILI incidence,EE,2026-02-25,2026-02-22,0.3,1,quantile,314.700467135579
ILI incidence,EE,2026-02-25,2026-02-22,0.35,1,quantile,327.56899369264
ILI incidence,EE,2026-02-25,2026-02-22,0.4,1,quantile,344.159167894918
ILI incidence,EE,2026-02-25,2026-02-22,0.45,1,quantile,358.960384000885
ILI incidence,EE,2026-02-25,2026-02-22,0.5,1,quantile,370.320343033702
ILI incidence,EE,2026-02-25,2026-02-22,0.55,1,quantile,381.615107680602
ILI incidence,EE,2026-02-25,2026-02-22,0.6,1,quantile,393.70683894085
ILI incidence,EE,2026-02-25,2026-02-22,0.65,1,quantile,405.931178820033
ILI incidence,EE,2026-02-25,2026-02-22,0.7,1,quantile,420.775953261558
ILI incidence,EE,2026-02-25,2026-02-22,0.75,1,quantile,438.107316699826
ILI incidence,EE,2026-02-25,2026-02-22,0.8,1,quantile,455.881698833402
ILI incidence,EE,2026-02-25,2026-02-22,0.85,1,quantile,483.524656966395
ILI incidence,EE,2026-02-25,2026-02-22,0.9,1,quantile,508.707573116009
ILI incidence,EE,2026-02-25,2026-02-22,0.95,1,quantile,553.480468192539
ILI incidence,EE,2026-02-25,2026-02-22,0.975,1,quantile,579.498534706455
ILI incidence,EE,2026-02-25,2026-02-22,0.99,1,quantile,637.782878814911
ILI incidence,EE,2026-02-25,2026-03-01,0.01,2,quantile,101.680592321817
ILI incidence,EE,2026-02-25,2026-03-01,0.025,2,quantile,126.541810277109
ILI incidence,EE,2026-02-25,2026-03-01,0.05,2,quantile,155.981968820633
ILI incidence,EE,2026-02-25,2026-03-01,0.1,2,quantile,181.510271400481
ILI incidence,EE,2026-02-25,2026-03-01,0.15,2,quantile,202.20689745478
ILI incidence,EE,2026-02-25,2026-03-01,0.2,2,quantile,225.893915018769
ILI incidence,EE,2026-02-25,2026-03-01,0.25,2,quantile,241.886688248369
ILI incidence,EE,2026-02-25,2026-03-01,0.3,2,quantile,255.298399596307
ILI incidence,EE,2026-02-25,2026-03-01,0.35,2,quantile,270.748837317997
ILI incidence,EE,2026-02-25,2026-03-01,0.4,2,quantile,283.404840558206
ILI incidence,EE,2026-02-25,2026-03-01,0.45,2,quantile,299.449528009316
ILI incidence,EE,2026-02-25,2026-03-01,0.5,2,quantile,316.887864962962
ILI incidence,EE,2026-02-25,2026-03-01,0.55,2,quantile,330.306086705685
ILI incidence,EE,2026-02-25,2026-03-01,0.6,2,quantile,352.036588013717
ILI incidence,EE,2026-02-25,2026-03-01,0.65,2,quantile,370.429457776474
ILI incidence,EE,2026-02-25,2026-03-01,0.7,2,quantile,386.415780937422
ILI incidence,EE,2026-02-25,2026-03-01,0.75,2,quantile,409.942924817064
ILI incidence,EE,2026-02-25,2026-03-01,0.8,2,quantile,431.875198957598
ILI incidence,EE,2026-02-25,2026-03-01,0.85,2,quantile,463.488150246784
ILI incidence,EE,2026-02-25,2026-03-01,0.9,2,quantile,499.421262397199
ILI incidence,EE,2026-02-25,2026-03-01,0.95,2,quantile,555.844854187878
ILI incidence,EE,2026-02-25,2026-03-01,0.975,2,quantile,625.65399429131
ILI incidence,EE,2026-02-25,2026-03-01,0.99,2,quantile,677.548901416475
ILI incidence,EE,2026-02-25,2026-03-08,0.01,3,quantile,63.4470660502617
ILI incidence,EE,2026-02-25,2026-03-08,0.025,3,quantile,83.5677814580163
ILI incidence,EE,2026-02-25,2026-03-08,0.05,3,quantile,101.17895295955
ILI incidence,EE,2026-02-25,2026-03-08,0.1,3,quantile,125.744132510398
ILI incidence,EE,2026-02-25,2026-03-08,0.15,3,quantile,147.969056301753
ILI incidence,EE,2026-02-25,2026-03-08,0.2,3,quantile,167.855748938112
ILI incidence,EE,2026-02-25,2026-03-08,0.25,3,quantile,191.130597336788
ILI incidence,EE,2026-02-25,2026-03-08,0.3,3,quantile,208.094188492406
ILI incidence,EE,2026-02-25,2026-03-08,0.35,3,quantile,223.126309573551
ILI incidence,EE,2026-02-25,2026-03-08,0.4,3,quantile,237.988680408848
ILI incidence,EE,2026-02-25,2026-03-08,0.45,3,quantile,250.407255977618
ILI incidence,EE,2026-02-25,2026-03-08,0.5,3,quantile,269.661389275934
ILI incidence,EE,2026-02-25,2026-03-08,0.55,3,quantile,294.272970410988
ILI incidence,EE,2026-02-25,2026-03-08,0.6,3,quantile,310.836494921438
ILI incidence,EE,2026-02-25,2026-03-08,0.65,3,quantile,326.910092171626
ILI incidence,EE,2026-02-25,2026-03-08,0.7,3,quantile,341.704612393174
ILI incidence,EE,2026-02-25,2026-03-08,0.75,3,quantile,365.038839761
ILI incidence,EE,2026-02-25,2026-03-08,0.8,3,quantile,395.359163165317
ILI incidence,EE,2026-02-25,2026-03-08,0.85,3,quantile,429.112103077657
ILI incidence,EE,2026-02-25,2026-03-08,0.9,3,quantile,482.65117945815
ILI incidence,EE,2026-02-25,2026-03-08,0.95,3,quantile,541.17182441712
ILI incidence,EE,2026-02-25,2026-03-08,0.975,3,quantile,629.230496508565
ILI incidence,EE,2026-02-25,2026-03-08,0.99,3,quantile,724.171746416029
ILI incidence,EE,2026-02-25,2026-03-15,0.01,4,quantile,49.0260973675676
ILI incidence,EE,2026-02-25,2026-03-15,0.025,4,quantile,66.9357394508972
ILI incidence,EE,2026-02-25,2026-03-15,0.05,4,quantile,78.8683870819337
ILI incidence,EE,2026-02-25,2026-03-15,0.1,4,quantile,103.015289155955
ILI incidence,EE,2026-02-25,2026-03-15,0.15,4,quantile,121.019943614347
ILI incidence,EE,2026-02-25,2026-03-15,0.2,4,quantile,136.525600654697
ILI incidence,EE,2026-02-25,2026-03-15,0.25,4,quantile,154.623001215499
ILI incidence,EE,2026-02-25,2026-03-15,0.3,4,quantile,169.275055411299
ILI incidence,EE,2026-02-25,2026-03-15,0.35,4,quantile,181.248094293338
ILI incidence,EE,2026-02-25,2026-03-15,0.4,4,quantile,197.43766641323
ILI incidence,EE,2026-02-25,2026-03-15,0.45,4,quantile,214.228522932526
ILI incidence,EE,2026-02-25,2026-03-15,0.5,4,quantile,230.040410426904
ILI incidence,EE,2026-02-25,2026-03-15,0.55,4,quantile,247.668192214758
ILI incidence,EE,2026-02-25,2026-03-15,0.6,4,quantile,268.13771862101
ILI incidence,EE,2026-02-25,2026-03-15,0.65,4,quantile,284.46106424127
ILI incidence,EE,2026-02-25,2026-03-15,0.7,4,quantile,304.5375256243
ILI incidence,EE,2026-02-25,2026-03-15,0.75,4,quantile,328.452567632132
ILI incidence,EE,2026-02-25,2026-03-15,0.8,4,quantile,360.27491641615
ILI incidence,EE,2026-02-25,2026-03-15,0.85,4,quantile,403.603886227071
ILI incidence,EE,2026-02-25,2026-03-15,0.9,4,quantile,457.549407138264
ILI incidence,EE,2026-02-25,2026-03-15,0.95,4,quantile,544.731190983443
ILI incidence,EE,2026-02-25,2026-03-15,0.975,4,quantile,592.800930580848
ILI incidence,EE,2026-02-25,2026-03-15,0.99,4,quantile,688.600340870451
ILI incidence,EE,2026-02-25,2026-02-22,,1,median,370.320343033702
ILI incidence,EE,2026-02-25,2026-03-01,,2,median,316.887864962962
ILI incidence,EE,2026-02-25,2026-03-08,,3,median,269.661389275934
ILI incidence,EE,2026-02-25,2026-03-15,,4,median,230.040410426904
ILI incidence,ES,2026-02-25,2026-02-22,0.01,1,quantile,10.0589051407505
ILI incidence,ES,2026-02-25,2026-02-22,0.025,1,quantile,10.9075253306909
ILI incidence,ES,2026-02-25,2026-02-22,0.05,1,quantile,11.7528773832582
ILI incidence,ES,2026-02-25,2026-02-22,0.1,1,quantile,12.9286900586613
ILI incidence,ES,2026-02-25,2026-02-22,0.15,1,quantile,13.6746073320105
ILI incidence,ES,2026-02-25,2026-02-22,0.2,1,quantile,14.2486782548397
ILI incidence,ES,2026-02-25,2026-02-22,0.25,1,quantile,14.7166092881957
ILI incidence,ES,2026-02-25,2026-02-22,0.3,1,quantile,15.1856281982655
ILI incidence,ES,2026-02-25,2026-02-22,0.35,1,quantile,15.7091067467975
ILI incidence,ES,2026-02-25,2026-02-22,0.4,1,quantile,16.1334117333476
ILI incidence,ES,2026-02-25,2026-02-22,0.45,1,quantile,16.5765301499627
ILI incidence,ES,2026-02-25,2026-02-22,0.5,1,quantile,17.0129144618775
ILI incidence,ES,2026-02-25,2026-02-22,0.55,1,quantile,17.4893248941746
ILI incidence,ES,2026-02-25,2026-02-22,0.6,1,quantile,17.9215366461942
ILI incidence,ES,2026-02-25,2026-02-22,0.65,1,quantile,18.3116227042031
ILI incidence,ES,2026-02-25,2026-02-22,0.7,1,quantile,18.9049715924363
ILI incidence,ES,2026-02-25,2026-02-22,0.75,1,quantile,19.6536443109897
ILI incidence,ES,2026-02-25,2026-02-22,0.8,1,quantile,20.3196103054484
ILI incidence,ES,2026-02-25,2026-02-22,0.85,1,quantile,21.1930866932708
ILI incidence,ES,2026-02-25,2026-02-22,0.9,1,quantile,22.3850199229758
ILI incidence,ES,2026-02-25,2026-02-22,0.95,1,quantile,24.0832820407533
ILI incidence,ES,2026-02-25,2026-02-22,0.975,1,quantile,25.8572283419495
ILI incidence,ES,2026-02-25,2026-02-22,0.99,1,quantile,27.5580944282923
ILI incidence,ES,2026-02-25,2026-03-01,0.01,2,quantile,7.55666590870891
ILI incidence,ES,2026-02-25,2026-03-01,0.025,2,quantile,8.50719450303205
ILI incidence,ES,2026-02-25,2026-03-01,0.05,2,quantile,9.35275861978041
ILI incidence,ES,2026-02-25,2026-03-01,0.1,2,quantile,10.4037194662023
ILI incidence,ES,2026-02-25,2026-03-01,0.15,2,quantile,11.4128146390765
ILI incidence,ES,2026-02-25,2026-03-01,0.2,2,quantile,12.0557856533511
ILI incidence,ES,2026-02-25,2026-03-01,0.25,2,quantile,12.7280189949476
ILI incidence,ES,2026-02-25,2026-03-01,0.3,2,quantile,13.312516818999
ILI incidence,ES,2026-02-25,2026-03-01,0.35,2,quantile,13.9497227107654
ILI incidence,ES,2026-02-25,2026-03-01,0.4,2,quantile,14.5196118024486
ILI incidence,ES,2026-02-25,2026-03-01,0.45,2,quantile,15.1894315985587
ILI incidence,ES,2026-02-25,2026-03-01,0.5,2,quantile,15.7498151049694
ILI incidence,ES,2026-02-25,2026-03-01,0.55,2,quantile,16.3366086222195
ILI incidence,ES,2026-02-25,2026-03-01,0.6,2,quantile,17.1266702371081
ILI incidence,ES,2026-02-25,2026-03-01,0.65,2,quantile,17.9985428161465
ILI incidence,ES,2026-02-25,2026-03-01,0.7,2,quantile,18.8318198619414
ILI incidence,ES,2026-02-25,2026-03-01,0.75,2,quantile,19.6774946808133
ILI incidence,ES,2026-02-25,2026-03-01,0.8,2,quantile,20.6562518160859
ILI incidence,ES,2026-02-25,2026-03-01,0.85,2,quantile,22.3382951758192
ILI incidence,ES,2026-02-25,2026-03-01,0.9,2,quantile,24.8657457168415
ILI incidence,ES,2026-02-25,2026-03-01,0.95,2,quantile,27.7377931553604
ILI incidence,ES,2026-02-25,2026-03-01,0.975,2,quantile,30.5209267344595
ILI incidence,ES,2026-02-25,2026-03-01,0.99,2,quantile,33.4734399602736
ILI incidence,ES,2026-02-25,2026-03-08,0.01,3,quantile,5.59994925298622
ILI incidence,ES,2026-02-25,2026-03-08,0.025,3,quantile,6.45557792755179
ILI incidence,ES,2026-02-25,2026-03-08,0.05,3,quantile,7.41479524644669
ILI incidence,ES,2026-02-25,2026-03-08,0.1,3,quantile,8.75173425927365
ILI incidence,ES,2026-02-25,2026-03-08,0.15,3,quantile,9.75196135753971
ILI incidence,ES,2026-02-25,2026-03-08,0.2,3,quantile,10.454530202563
ILI incidence,ES,2026-02-25,2026-03-08,0.25,3,quantile,11.1794924885219
ILI incidence,ES,2026-02-25,2026-03-08,0.3,3,quantile,11.9946892740566
ILI incidence,ES,2026-02-25,2026-03-08,0.35,3,quantile,12.631579784654
ILI incidence,ES,2026-02-25,2026-03-08,0.4,3,quantile,13.3612341606848
ILI incidence,ES,2026-02-25,2026-03-08,0.45,3,quantile,13.9605292715439
ILI incidence,ES,2026-02-25,2026-03-08,0.5,3,quantile,14.8798746732105
ILI incidence,ES,2026-02-25,2026-03-08,0.55,3,quantile,15.7542170009726
ILI incidence,ES,2026-02-25,2026-03-08,0.6,3,quantile,16.4652801139633
ILI incidence,ES,2026-02-25,2026-03-08,0.65,3,quantile,17.4328804113119
ILI incidence,ES,2026-02-25,2026-03-08,0.7,3,quantile,18.625221050546
ILI incidence,ES,2026-02-25,2026-03-08,0.75,3,quantile,19.9949347981955
ILI incidence,ES,2026-02-25,2026-03-08,0.8,3,quantile,21.6883953826821
ILI incidence,ES,2026-02-25,2026-03-08,0.85,3,quantile,23.5235722613732
ILI incidence,ES,2026-02-25,2026-03-08,0.9,3,quantile,26.2321027719846
ILI incidence,ES,2026-02-25,2026-03-08,0.95,3,quantile,31.2132390117982
ILI incidence,ES,2026-02-25,2026-03-08,0.975,3,quantile,35.3772826615508
ILI incidence,ES,2026-02-25,2026-03-08,0.99,3,quantile,39.6131671716092
ILI incidence,ES,2026-02-25,2026-03-15,0.01,4,quantile,4.41024028346206
ILI incidence,ES,2026-02-25,2026-03-15,0.025,4,quantile,5.25527050491711
ILI incidence,ES,2026-02-25,2026-03-15,0.05,4,quantile,6.15114622274841
ILI incidence,ES,2026-02-25,2026-03-15,0.1,4,quantile,7.2800545166104
ILI incidence,ES,2026-02-25,2026-03-15,0.15,4,quantile,8.44456741674995
ILI incidence,ES,2026-02-25,2026-03-15,0.2,4,quantile,9.2429999227434
ILI incidence,ES,2026-02-25,2026-03-15,0.25,4,quantile,10.0139712916976
ILI incidence,ES,2026-02-25,2026-03-15,0.3,4,quantile,11.0090279753869
ILI incidence,ES,2026-02-25,2026-03-15,0.35,4,quantile,11.6892606411912
ILI incidence,ES,2026-02-25,2026-03-15,0.4,4,quantile,12.5040597610487
ILI incidence,ES,2026-02-25,2026-03-15,0.45,4,quantile,13.343403302852
ILI incidence,ES,2026-02-25,2026-03-15,0.5,4,quantile,14.2647554022956
ILI incidence,ES,2026-02-25,2026-03-15,0.55,4,quantile,15.490565410186
ILI incidence,ES,2026-02-25,2026-03-15,0.6,4,quantile,16.5843226511994
ILI incidence,ES,2026-02-25,2026-03-15,0.65,4,quantile,17.7686273741416
ILI incidence,ES,2026-02-25,2026-03-15,0.7,4,quantile,18.6836295473471
ILI incidence,ES,2026-02-25,2026-03-15,0.75,4,quantile,19.9479961443913
ILI incidence,ES,2026-02-25,2026-03-15,0.8,4,quantile,22.0947886432029
ILI incidence,ES,2026-02-25,2026-03-15,0.85,4,quantile,25.2155766365811
ILI incidence,ES,2026-02-25,2026-03-15,0.9,4,quantile,28.7721349380147
ILI incidence,ES,2026-02-25,2026-03-15,0.95,4,quantile,34.1786667634964
ILI incidence,ES,2026-02-25,2026-03-15,0.975,4,quantile,39.8969162214214
ILI incidence,ES,2026-02-25,2026-03-15,0.99,4,quantile,43.8983501785227
ILI incidence,ES,2026-02-25,2026-02-22,,1,median,17.0129144618775
ILI incidence,ES,2026-02-25,2026-03-01,,2,median,15.7498151049694
ILI incidence,ES,2026-02-25,2026-03-08,,3,median,14.8798746732105
ILI incidence,ES,2026-02-25,2026-03-15,,4,median,14.2647554022956
ILI incidence,FI,2026-02-25,2026-02-22,0.01,1,quantile,47.7969418687828
ILI incidence,FI,2026-02-25,2026-02-22,0.025,1,quantile,56.8336756957537
ILI incidence,FI,2026-02-25,2026-02-22,0.05,1,quantile,63.5689187541054
ILI incidence,FI,2026-02-25,2026-02-22,0.1,1,quantile,69.2533993142813
ILI incidence,FI,2026-02-25,2026-02-22,0.15,1,quantile,75.3069255558932
ILI incidence,FI,2026-02-25,2026-02-22,0.2,1,quantile,79.495793438006
ILI incidence,FI,2026-02-25,2026-02-22,0.25,1,quantile,83.196070431746
ILI incidence,FI,2026-02-25,2026-02-22,0.3,1,quantile,86.5315436524225
ILI incidence,FI,2026-02-25,2026-02-22,0.35,1,quantile,89.4251368725923
ILI incidence,FI,2026-02-25,2026-02-22,0.4,1,quantile,92.7592319736955
ILI incidence,FI,2026-02-25,2026-02-22,0.45,1,quantile,95.6862853773101
ILI incidence,FI,2026-02-25,2026-02-22,0.5,1,quantile,99.0806407558699
ILI incidence,FI,2026-02-25,2026-02-22,0.55,1,quantile,102.076867884648
ILI incidence,FI,2026-02-25,2026-02-22,0.6,1,quantile,105.855656727389
ILI incidence,FI,2026-02-25,2026-02-22,0.65,1,quantile,109.527256917838
ILI incidence,FI,2026-02-25,2026-02-22,0.7,1,quantile,113.543910006686
ILI incidence,FI,2026-02-25,2026-02-22,0.75,1,quantile,116.941897444467
ILI incidence,FI,2026-02-25,2026-02-22,0.8,1,quantile,121.977408670303
ILI incidence,FI,2026-02-25,2026-02-22,0.85,1,quantile,126.512832544274
ILI incidence,FI,2026-02-25,2026-02-22,0.9,1,quantile,132.53095093754
ILI incidence,FI,2026-02-25,2026-02-22,0.95,1,quantile,143.456354741692
ILI incidence,FI,2026-02-25,2026-02-22,0.975,1,quantile,151.527968569317
ILI incidence,FI,2026-02-25,2026-02-22,0.99,1,quantile,160.081264431824
ILI incidence,FI,2026-02-25,2026-03-01,0.01,2,quantile,40.0840818948003
ILI incidence,FI,2026-02-25,2026-03-01,0.025,2,quantile,46.0175503906544
ILI incidence,FI,2026-02-25,2026-03-01,0.05,2,quantile,51.8104939444606
ILI incidence,FI,2026-02-25,2026-03-01,0.1,2,quantile,57.8570626043656
ILI incidence,FI,2026-02-25,2026-03-01,0.15,2,quantile,61.2088093458985
ILI incidence,FI,2026-02-25,2026-03-01,0.2,2,quantile,64.1534744057104
ILI incidence,FI,2026-02-25,2026-03-01,0.25,2,quantile,68.5387496848825
ILI incidence,FI,2026-02-25,2026-03-01,0.3,2,quantile,72.1211665348094
ILI incidence,FI,2026-02-25,2026-03-01,0.35,2,quantile,75.7537055196026
ILI incidence,FI,2026-02-25,2026-03-01,0.4,2,quantile,78.503318153748
ILI incidence,FI,2026-02-25,2026-03-01,0.45,2,quantile,80.7389568923294
ILI incidence,FI,2026-02-25,2026-03-01,0.5,2,quantile,84.211923203813
ILI incidence,FI,2026-02-25,2026-03-01,0.55,2,quantile,87.4541957967179
ILI incidence,FI,2026-02-25,2026-03-01,0.6,2,quantile,90.9290930424212
ILI incidence,FI,2026-02-25,2026-03-01,0.65,2,quantile,94.7440977384495
ILI incidence,FI,2026-02-25,2026-03-01,0.7,2,quantile,99.172772936172
ILI incidence,FI,2026-02-25,2026-03-01,0.75,2,quantile,104.955285332147
ILI incidence,FI,2026-02-25,2026-03-01,0.8,2,quantile,110.243649610407
ILI incidence,FI,2026-02-25,2026-03-01,0.85,2,quantile,116.174784602003
ILI incidence,FI,2026-02-25,2026-03-01,0.9,2,quantile,123.871182238575
ILI incidence,FI,2026-02-25,2026-03-01,0.95,2,quantile,135.491781943571
ILI incidence,FI,2026-02-25,2026-03-01,0.975,2,quantile,145.184306434008
ILI incidence,FI,2026-02-25,2026-03-01,0.99,2,quantile,159.282692545402
ILI incidence,FI,2026-02-25,2026-03-08,0.01,3,quantile,26.853106353227
ILI incidence,FI,2026-02-25,2026-03-08,0.025,3,quantile,32.0632579310874
ILI incidence,FI,2026-02-25,2026-03-08,0.05,3,quantile,39.2839151681631
ILI incidence,FI,2026-02-25,2026-03-08,0.1,3,quantile,45.3015388975097
ILI incidence,FI,2026-02-25,2026-03-08,0.15,3,quantile,49.3923113526562
ILI incidence,FI,2026-02-25,2026-03-08,0.2,3,quantile,52.7148056791981
ILI incidence,FI,2026-02-25,2026-03-08,0.25,3,quantile,55.7387464626855
ILI incidence,FI,2026-02-25,2026-03-08,0.3,3,quantile,58.9237312993149
ILI incidence,FI,2026-02-25,2026-03-08,0.35,3,quantile,62.3359751613417
ILI incidence,FI,2026-02-25,2026-03-08,0.4,3,quantile,65.2032642044351
ILI incidence,FI,2026-02-25,2026-03-08,0.45,3,quantile,68.1205838123398
ILI incidence,FI,2026-02-25,2026-03-08,0.5,3,quantile,71.2649588378551
ILI incidence,FI,2026-02-25,2026-03-08,0.55,3,quantile,75.2576581749432
ILI incidence,FI,2026-02-25,2026-03-08,0.6,3,quantile,78.6064371922128
ILI incidence,FI,2026-02-25,2026-03-08,0.65,3,quantile,81.926113985743
ILI incidence,FI,2026-02-25,2026-03-08,0.7,3,quantile,86.040428008092
ILI incidence,FI,2026-02-25,2026-03-08,0.75,3,quantile,90.9395194148661
ILI incidence,FI,2026-02-25,2026-03-08,0.8,3,quantile,97.1212809137126
ILI incidence,FI,2026-02-25,2026-03-08,0.85,3,quantile,103.053626847031
ILI incidence,FI,2026-02-25,2026-03-08,0.9,3,quantile,110.849159975015
ILI incidence,FI,2026-02-25,2026-03-08,0.95,3,quantile,122.67339602577
ILI incidence,FI,2026-02-25,2026-03-08,0.975,3,quantile,135.043483702437
ILI incidence,FI,2026-02-25,2026-03-08,0.99,3,quantile,146.083610109446
ILI incidence,FI,2026-02-25,2026-03-15,0.01,4,quantile,19.8214563879043
ILI incidence,FI,2026-02-25,2026-03-15,0.025,4,quantile,24.4364470417909
ILI incidence,FI,2026-02-25,2026-03-15,0.05,4,quantile,31.0484496414136
ILI incidence,FI,2026-02-25,2026-03-15,0.1,4,quantile,34.8107831018662
ILI incidence,FI,2026-02-25,2026-03-15,0.15,4,quantile,38.8484593404455
ILI incidence,FI,2026-02-25,2026-03-15,0.2,4,quantile,42.5486370585187
ILI incidence,FI,2026-02-25,2026-03-15,0.25,4,quantile,45.2850348889141
ILI incidence,FI,2026-02-25,2026-03-15,0.3,4,quantile,48.0998474238397
ILI incidence,FI,2026-02-25,2026-03-15,0.35,4,quantile,51.1316104716091
ILI incidence,FI,2026-02-25,2026-03-15,0.4,4,quantile,54.8500588115289
ILI incidence,FI,2026-02-25,2026-03-15,0.45,4,quantile,57.509887104455
ILI incidence,FI,2026-02-25,2026-03-15,0.5,4,quantile,60.4927698391721
ILI incidence,FI,2026-02-25,2026-03-15,0.55,4,quantile,63.4161483193746
ILI incidence,FI,2026-02-25,2026-03-15,0.6,4,quantile,66.8716772863631
ILI incidence,FI,2026-02-25,2026-03-15,0.65,4,quantile,70.2660141486817
ILI incidence,FI,2026-02-25,2026-03-15,0.7,4,quantile,74.0106442070295
ILI incidence,FI,2026-02-25,2026-03-15,0.75,4,quantile,77.9987716131532
ILI incidence,FI,2026-02-25,2026-03-15,0.8,4,quantile,84.2616180426451
ILI incidence,FI,2026-02-25,2026-03-15,0.85,4,quantile,90.2637598228239
ILI incidence,FI,2026-02-25,2026-03-15,0.9,4,quantile,97.4710815519883
ILI incidence,FI,2026-02-25,2026-03-15,0.95,4,quantile,112.416647031142
ILI incidence,FI,2026-02-25,2026-03-15,0.975,4,quantile,123.337691894254
ILI incidence,FI,2026-02-25,2026-03-15,0.99,4,quantile,133.169090994884
ILI incidence,FI,2026-02-25,2026-02-22,,1,median,99.0806407558699
ILI incidence,FI,2026-02-25,2026-03-01,,2,median,84.211923203813
ILI incidence,FI,2026-02-25,2026-03-08,,3,median,71.2649588378551
