origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-02-25,ILI incidence,2026-02-22,1,GR,quantile,0.5,709.8981427240534
2026-02-25,ILI incidence,2026-03-01,2,GR,quantile,0.5,712.8528010390954
2026-02-25,ILI incidence,2026-03-08,3,GR,quantile,0.5,715.4010511765765
2026-02-25,ILI incidence,2026-03-15,4,GR,quantile,0.5,717.5987938834453
2026-02-25,ILI incidence,2026-02-22,1,GR,quantile,0.55,725.3764579237007
2026-02-25,ILI incidence,2026-03-01,2,GR,quantile,0.55,730.6176705545914
2026-02-25,ILI incidence,2026-03-08,3,GR,quantile,0.55,734.6917307535936
2026-02-25,ILI incidence,2026-03-15,4,GR,quantile,0.55,737.9503507736266
2026-02-25,ILI incidence,2026-02-22,1,GR,quantile,0.6,740.9159369535134
2026-02-25,ILI incidence,2026-03-01,2,GR,quantile,0.6,748.4527394068976
2026-02-25,ILI incidence,2026-03-08,3,GR,quantile,0.6,754.0586390308408
2026-02-25,ILI incidence,2026-03-15,4,GR,quantile,0.6,758.3823285076257
2026-02-25,ILI incidence,2026-02-22,1,GR,quantile,0.65,756.5794538665649
2026-02-25,ILI incidence,2026-03-01,2,GR,quantile,0.65,766.430169800644
2026-02-25,ILI incidence,2026-03-08,3,GR,quantile,0.65,773.580136165474
2026-02-25,ILI incidence,2026-03-15,4,GR,quantile,0.65,778.9773966041553
2026-02-25,ILI incidence,2026-02-22,1,GR,quantile,0.7,772.4334291137417
2026-02-25,ILI incidence,2026-03-01,2,GR,quantile,0.7,784.6261942345188
2026-02-25,ILI incidence,2026-03-08,3,GR,quantile,0.7,793.3390022029233
2026-02-25,ILI incidence,2026-03-15,4,GR,quantile,0.7,799.8228875388403
2026-02-25,ILI incidence,2026-02-22,1,GR,quantile,0.75,788.5499355959831
2026-02-25,ILI incidence,2026-03-01,2,GR,quantile,0.75,803.1235326728255
2026-02-25,ILI incidence,2026-03-08,3,GR,quantile,0.75,813.4250618573307
2026-02-25,ILI incidence,2026-03-15,4,GR,quantile,0.75,821.0135658726027
2026-02-25,ILI incidence,2026-02-22,1,GR,quantile,0.8,805.0092587398125
2026-02-25,ILI incidence,2026-03-01,2,GR,quantile,0.8,822.0143308115128
2026-02-25,ILI incidence,2026-03-08,3,GR,quantile,0.8,833.9383751428379
2026-02-25,ILI incidence,2026-03-15,4,GR,quantile,0.8,842.6549943494666
2026-02-25,ILI incidence,2026-02-22,1,GR,quantile,0.85,821.9031673083502
2026-02-25,ILI incidence,2026-03-01,2,GR,quantile,0.85,841.4039140740135
2026-02-25,ILI incidence,2026-03-08,3,GR,quantile,0.85,854.9933137970469
2026-02-25,ILI incidence,2026-03-15,4,GR,quantile,0.85,864.8678345000504
2026-02-25,ILI incidence,2026-02-22,1,GR,quantile,0.9,839.3392764066384
2026-02-25,ILI incidence,2026-03-01,2,GR,quantile,0.9,861.4157951472262
2026-02-25,ILI incidence,2026-03-08,3,GR,quantile,0.9,876.7239989101562
2026-02-25,ILI incidence,2026-03-15,4,GR,quantile,0.9,887.7935833092818
2026-02-25,ILI incidence,2026-02-22,1,GR,quantile,0.95,857.4470991230751
2026-02-25,ILI incidence,2026-03-01,2,GR,quantile,0.95,882.1986196095786
2026-02-25,ILI incidence,2026-03-08,3,GR,quantile,0.95,899.2918431073185
2026-02-25,ILI incidence,2026-03-15,4,GR,quantile,0.95,911.6025301757518
2026-02-25,ILI incidence,2026-02-22,1,GR,quantile,0.975,866.8014303684554
2026-02-25,ILI incidence,2026-03-01,2,GR,quantile,0.975,892.934831647869
2026-02-25,ILI incidence,2026-03-08,3,GR,quantile,0.975,910.95017958544
2026-02-25,ILI incidence,2026-03-15,4,GR,quantile,0.975,923.902008643169
2026-02-25,ILI incidence,2026-02-22,1,GR,quantile,0.99,872.5232656862628
2026-02-25,ILI incidence,2026-03-01,2,GR,quantile,0.99,899.5019325563917
2026-02-25,ILI incidence,2026-03-08,3,GR,quantile,0.99,918.081323400808
2026-02-25,ILI incidence,2026-03-15,4,GR,quantile,0.99,931.4253246814196
2026-02-25,ILI incidence,2026-02-22,1,GR,median,,709.8981427240534
2026-02-25,ILI incidence,2026-03-01,2,GR,median,,712.8528010390954
2026-02-25,ILI incidence,2026-03-08,3,GR,median,,715.4010511765765
2026-02-25,ILI incidence,2026-03-15,4,GR,median,,717.5987938834453
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.01,0.0
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.01,0.0
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.01,0.0
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.01,0.0
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.025,0.0
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.025,0.0
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.025,0.0
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.025,0.0
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.05,0.0
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.05,0.0
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.05,0.0
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.05,0.0
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.1,0.0
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.1,0.0
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.1,0.0
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.1,0.0
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.15,0.0
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.15,0.0
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.15,0.0
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.15,0.0
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.2,0.0
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.2,0.0
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.2,0.0
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.2,0.2445373615584358
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.25,0.0
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.25,0.3855369801745301
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.25,1.711425703248537
