origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-11,ILI incidence,1,2026-02-08,AT,quantile,0.010,1525.8999999999996
2026-02-11,ILI incidence,1,2026-02-08,AT,quantile,0.025,1985.0
2026-02-11,ILI incidence,1,2026-02-08,AT,quantile,0.050,2226.5
2026-02-11,ILI incidence,1,2026-02-08,AT,quantile,0.100,2412.7
2026-02-11,ILI incidence,1,2026-02-08,AT,quantile,0.150,2636.7999999999997
2026-02-11,ILI incidence,1,2026-02-08,AT,quantile,0.200,2746.2000000000003
2026-02-11,ILI incidence,1,2026-02-08,AT,quantile,0.250,2805.7
2026-02-11,ILI incidence,1,2026-02-08,AT,quantile,0.300,2863.8
2026-02-11,ILI incidence,1,2026-02-08,AT,quantile,0.350,2999.3
2026-02-11,ILI incidence,1,2026-02-08,AT,quantile,0.400,3041.6000000000004
2026-02-11,ILI incidence,1,2026-02-08,AT,quantile,0.450,3124.0
2026-02-11,ILI incidence,1,2026-02-08,AT,quantile,0.500,3190.9
2026-02-11,ILI incidence,1,2026-02-08,AT,quantile,0.550,3264.9
2026-02-11,ILI incidence,1,2026-02-08,AT,quantile,0.600,3341.0
2026-02-11,ILI incidence,1,2026-02-08,AT,quantile,0.650,3375.7
2026-02-11,ILI incidence,1,2026-02-08,AT,quantile,0.700,3526.2999999999997
2026-02-11,ILI incidence,1,2026-02-08,AT,quantile,0.750,3569.3
2026-02-11,ILI incidence,1,2026-02-08,AT,quantile,0.800,3628.7999999999997
2026-02-11,ILI incidence,1,2026-02-08,AT,quantile,0.850,3751.2999999999997
2026-02-11,ILI incidence,1,2026-02-08,AT,quantile,0.900,3969.9
2026-02-11,ILI incidence,1,2026-02-08,AT,quantile,0.950,4159.0
2026-02-11,ILI incidence,1,2026-02-08,AT,quantile,0.975,4390.0
2026-02-11,ILI incidence,1,2026-02-08,AT,quantile,0.990,4849.1
2026-02-11,ILI incidence,1,2026-02-08,AT,median,,3190.9
2026-02-11,ILI incidence,2,2026-02-15,AT,quantile,0.010,743.3619999999996
2026-02-11,ILI incidence,2,2026-02-15,AT,quantile,0.025,1390.3675
2026-02-11,ILI incidence,2,2026-02-15,AT,quantile,0.050,1764.2
2026-02-11,ILI incidence,2,2026-02-15,AT,quantile,0.100,2144.75
2026-02-11,ILI incidence,2,2026-02-15,AT,quantile,0.150,2341.5099999999993
2026-02-11,ILI incidence,2,2026-02-15,AT,quantile,0.200,2510.6
2026-02-11,ILI incidence,2,2026-02-15,AT,quantile,0.250,2657.8
2026-02-11,ILI incidence,2,2026-02-15,AT,quantile,0.300,2776.5000000000005
2026-02-11,ILI incidence,2,2026-02-15,AT,quantile,0.350,2890.4300000000003
2026-02-11,ILI incidence,2,2026-02-15,AT,quantile,0.400,2998.4
2026-02-11,ILI incidence,2,2026-02-15,AT,quantile,0.450,3114.8
2026-02-11,ILI incidence,2,2026-02-15,AT,quantile,0.500,3204.6499999999996
2026-02-11,ILI incidence,2,2026-02-15,AT,quantile,0.550,3312.38
2026-02-11,ILI incidence,2,2026-02-15,AT,quantile,0.600,3417.68
2026-02-11,ILI incidence,2,2026-02-15,AT,quantile,0.650,3525.84
2026-02-11,ILI incidence,2,2026-02-15,AT,quantile,0.700,3634.9199999999996
2026-02-11,ILI incidence,2,2026-02-15,AT,quantile,0.750,3754.825
2026-02-11,ILI incidence,2,2026-02-15,AT,quantile,0.800,3894.6400000000003
2026-02-11,ILI incidence,2,2026-02-15,AT,quantile,0.850,4060.29
2026-02-11,ILI incidence,2,2026-02-15,AT,quantile,0.900,4296.4
2026-02-11,ILI incidence,2,2026-02-15,AT,quantile,0.950,4651.329999999999
2026-02-11,ILI incidence,2,2026-02-15,AT,quantile,0.975,5019.207499999996
2026-02-11,ILI incidence,2,2026-02-15,AT,quantile,0.990,5651.147000000004
2026-02-11,ILI incidence,2,2026-02-15,AT,median,,3204.6499999999996
2026-02-11,ILI incidence,3,2026-02-22,AT,quantile,0.010,436.66199999999986
2026-02-11,ILI incidence,3,2026-02-22,AT,quantile,0.025,1004.7450000000002
2026-02-11,ILI incidence,3,2026-02-22,AT,quantile,0.050,1427.2199999999998
2026-02-11,ILI incidence,3,2026-02-22,AT,quantile,0.100,1855.1
2026-02-11,ILI incidence,3,2026-02-22,AT,quantile,0.150,2119.8849999999998
2026-02-11,ILI incidence,3,2026-02-22,AT,quantile,0.200,2325.48
2026-02-11,ILI incidence,3,2026-02-22,AT,quantile,0.250,2508.675
2026-02-11,ILI incidence,3,2026-02-22,AT,quantile,0.300,2661.48
2026-02-11,ILI incidence,3,2026-02-22,AT,quantile,0.350,2814.7599999999998
2026-02-11,ILI incidence,3,2026-02-22,AT,quantile,0.400,2954.6400000000003
2026-02-11,ILI incidence,3,2026-02-22,AT,quantile,0.450,3093.6
2026-02-11,ILI incidence,3,2026-02-22,AT,quantile,0.500,3220.1499999999996
2026-02-11,ILI incidence,3,2026-02-22,AT,quantile,0.550,3345.9800000000005
2026-02-11,ILI incidence,3,2026-02-22,AT,quantile,0.600,3467.2
2026-02-11,ILI incidence,3,2026-02-22,AT,quantile,0.650,3607.335
2026-02-11,ILI incidence,3,2026-02-22,AT,quantile,0.700,3744.6299999999997
2026-02-11,ILI incidence,3,2026-02-22,AT,quantile,0.750,3902.325
2026-02-11,ILI incidence,3,2026-02-22,AT,quantile,0.800,4073.04
2026-02-11,ILI incidence,3,2026-02-22,AT,quantile,0.850,4297.465
2026-02-11,ILI incidence,3,2026-02-22,AT,quantile,0.900,4554.3
2026-02-11,ILI incidence,3,2026-02-22,AT,quantile,0.950,4997.1449999999995
2026-02-11,ILI incidence,3,2026-02-22,AT,quantile,0.975,5468.494999999998
2026-02-11,ILI incidence,3,2026-02-22,AT,quantile,0.990,6176.222000000002
2026-02-11,ILI incidence,3,2026-02-22,AT,median,,3220.1499999999996
2026-02-11,ILI incidence,4,2026-03-01,AT,quantile,0.010,19.653999999999858
2026-02-11,ILI incidence,4,2026-03-01,AT,quantile,0.025,677.2275000000002
2026-02-11,ILI incidence,4,2026-03-01,AT,quantile,0.050,1149.2950000000005
2026-02-11,ILI incidence,4,2026-03-01,AT,quantile,0.100,1624.3200000000002
2026-02-11,ILI incidence,4,2026-03-01,AT,quantile,0.150,1934.7000000000003
2026-02-11,ILI incidence,4,2026-03-01,AT,quantile,0.200,2156.54
2026-02-11,ILI incidence,4,2026-03-01,AT,quantile,0.250,2373.5250000000005
2026-02-11,ILI incidence,4,2026-03-01,AT,quantile,0.300,2566.8799999999997
2026-02-11,ILI incidence,4,2026-03-01,AT,quantile,0.350,2724.965
2026-02-11,ILI incidence,4,2026-03-01,AT,quantile,0.400,2899.7799999999997
2026-02-11,ILI incidence,4,2026-03-01,AT,quantile,0.450,3051.655
2026-02-11,ILI incidence,4,2026-03-01,AT,quantile,0.500,3201.5
2026-02-11,ILI incidence,4,2026-03-01,AT,quantile,0.550,3362.715
2026-02-11,ILI incidence,4,2026-03-01,AT,quantile,0.600,3528.52
2026-02-11,ILI incidence,4,2026-03-01,AT,quantile,0.650,3684.1349999999998
2026-02-11,ILI incidence,4,2026-03-01,AT,quantile,0.700,3855.33
2026-02-11,ILI incidence,4,2026-03-01,AT,quantile,0.750,4053.525
2026-02-11,ILI incidence,4,2026-03-01,AT,quantile,0.800,4247.54
2026-02-11,ILI incidence,4,2026-03-01,AT,quantile,0.850,4490.545
2026-02-11,ILI incidence,4,2026-03-01,AT,quantile,0.900,4806.410000000001
2026-02-11,ILI incidence,4,2026-03-01,AT,quantile,0.950,5307.784999999999
2026-02-11,ILI incidence,4,2026-03-01,AT,quantile,0.975,5823.2699999999995
2026-02-11,ILI incidence,4,2026-03-01,AT,quantile,0.990,6441.107999999999
2026-02-11,ILI incidence,4,2026-03-01,AT,median,,3201.5
2026-02-11,ILI incidence,1,2026-02-08,BE,quantile,0.010,332.9999999999999
2026-02-11,ILI incidence,1,2026-02-08,BE,quantile,0.025,388.2
2026-02-11,ILI incidence,1,2026-02-08,BE,quantile,0.050,481.79999999999995
2026-02-11,ILI incidence,1,2026-02-08,BE,quantile,0.100,558.0
2026-02-11,ILI incidence,1,2026-02-08,BE,quantile,0.150,587.3
2026-02-11,ILI incidence,1,2026-02-08,BE,quantile,0.200,598.5999999999999
2026-02-11,ILI incidence,1,2026-02-08,BE,quantile,0.250,608.5999999999999
2026-02-11,ILI incidence,1,2026-02-08,BE,quantile,0.300,616.8
2026-02-11,ILI incidence,1,2026-02-08,BE,quantile,0.350,621.6999999999999
2026-02-11,ILI incidence,1,2026-02-08,BE,quantile,0.400,628.0999999999999
2026-02-11,ILI incidence,1,2026-02-08,BE,quantile,0.450,633.8
2026-02-11,ILI incidence,1,2026-02-08,BE,quantile,0.500,640.9
2026-02-11,ILI incidence,1,2026-02-08,BE,quantile,0.550,648.0999999999999
2026-02-11,ILI incidence,1,2026-02-08,BE,quantile,0.600,655.5199999999999
2026-02-11,ILI incidence,1,2026-02-08,BE,quantile,0.650,660.8
2026-02-11,ILI incidence,1,2026-02-08,BE,quantile,0.700,665.6399999999994
2026-02-11,ILI incidence,1,2026-02-08,BE,quantile,0.750,673.9
2026-02-11,ILI incidence,1,2026-02-08,BE,quantile,0.800,683.0
2026-02-11,ILI incidence,1,2026-02-08,BE,quantile,0.850,693.0
2026-02-11,ILI incidence,1,2026-02-08,BE,quantile,0.900,723.5999999999999
2026-02-11,ILI incidence,1,2026-02-08,BE,quantile,0.950,799.8
2026-02-11,ILI incidence,1,2026-02-08,BE,quantile,0.975,893.3999999999999
2026-02-11,ILI incidence,1,2026-02-08,BE,quantile,0.990,948.6
2026-02-11,ILI incidence,1,2026-02-08,BE,median,,640.9
2026-02-11,ILI incidence,2,2026-02-15,BE,quantile,0.010,220.59699999999992
2026-02-11,ILI incidence,2,2026-02-15,BE,quantile,0.025,313.99999999999994
2026-02-11,ILI incidence,2,2026-02-15,BE,quantile,0.050,396.4
2026-02-11,ILI incidence,2,2026-02-15,BE,quantile,0.100,494.09
2026-02-11,ILI incidence,2,2026-02-15,BE,quantile,0.150,539.4
2026-02-11,ILI incidence,2,2026-02-15,BE,quantile,0.200,566.6999999999999
2026-02-11,ILI incidence,2,2026-02-15,BE,quantile,0.250,583.8
2026-02-11,ILI incidence,2,2026-02-15,BE,quantile,0.300,598.47
2026-02-11,ILI incidence,2,2026-02-15,BE,quantile,0.350,610.5
2026-02-11,ILI incidence,2,2026-02-15,BE,quantile,0.400,621.0999999999999
2026-02-11,ILI incidence,2,2026-02-15,BE,quantile,0.450,631.8
2026-02-11,ILI incidence,2,2026-02-15,BE,quantile,0.500,641.5
2026-02-11,ILI incidence,2,2026-02-15,BE,quantile,0.550,651.0450000000001
2026-02-11,ILI incidence,2,2026-02-15,BE,quantile,0.600,660.9399999999999
2026-02-11,ILI incidence,2,2026-02-15,BE,quantile,0.650,672.1999999999999
2026-02-11,ILI incidence,2,2026-02-15,BE,quantile,0.700,684.9
2026-02-11,ILI incidence,2,2026-02-15,BE,quantile,0.750,699.3249999999999
2026-02-11,ILI incidence,2,2026-02-15,BE,quantile,0.800,716.9
2026-02-11,ILI incidence,2,2026-02-15,BE,quantile,0.850,742.915
2026-02-11,ILI incidence,2,2026-02-15,BE,quantile,0.900,784.0200000000001
2026-02-11,ILI incidence,2,2026-02-15,BE,quantile,0.950,874.1099999999998
2026-02-11,ILI incidence,2,2026-02-15,BE,quantile,0.975,942.7
2026-02-11,ILI incidence,2,2026-02-15,BE,quantile,0.990,1062.7670000000014
2026-02-11,ILI incidence,2,2026-02-15,BE,median,,641.5
2026-02-11,ILI incidence,3,2026-02-22,BE,quantile,0.010,160.79799999999994
2026-02-11,ILI incidence,3,2026-02-22,BE,quantile,0.025,264.6824999999999
2026-02-11,ILI incidence,3,2026-02-22,BE,quantile,0.050,342.57
2026-02-11,ILI incidence,3,2026-02-22,BE,quantile,0.100,438.38999999999993
2026-02-11,ILI incidence,3,2026-02-22,BE,quantile,0.150,498.09999999999997
2026-02-11,ILI incidence,3,2026-02-22,BE,quantile,0.200,533.68
2026-02-11,ILI incidence,3,2026-02-22,BE,quantile,0.250,559.3749999999999
2026-02-11,ILI incidence,3,2026-02-22,BE,quantile,0.300,580.1999999999999
2026-02-11,ILI incidence,3,2026-02-22,BE,quantile,0.350,597.3
2026-02-11,ILI incidence,3,2026-02-22,BE,quantile,0.400,612.6999999999999
2026-02-11,ILI incidence,3,2026-02-22,BE,quantile,0.450,626.255
2026-02-11,ILI incidence,3,2026-02-22,BE,quantile,0.500,640.3
2026-02-11,ILI incidence,3,2026-02-22,BE,quantile,0.550,654.5450000000001
2026-02-11,ILI incidence,3,2026-02-22,BE,quantile,0.600,668.3399999999999
2026-02-11,ILI incidence,3,2026-02-22,BE,quantile,0.650,683.5
2026-02-11,ILI incidence,3,2026-02-22,BE,quantile,0.700,700.5
2026-02-11,ILI incidence,3,2026-02-22,BE,quantile,0.750,720.2249999999999
2026-02-11,ILI incidence,3,2026-02-22,BE,quantile,0.800,745.3
2026-02-11,ILI incidence,3,2026-02-22,BE,quantile,0.850,779.4
2026-02-11,ILI incidence,3,2026-02-22,BE,quantile,0.900,832.31
2026-02-11,ILI incidence,3,2026-02-22,BE,quantile,0.950,921.1999999999999
2026-02-11,ILI incidence,3,2026-02-22,BE,quantile,0.975,1013.5299999999995
2026-02-11,ILI incidence,3,2026-02-22,BE,quantile,0.990,1109.0080000000003
2026-02-11,ILI incidence,3,2026-02-22,BE,median,,640.3
2026-02-11,ILI incidence,4,2026-03-01,BE,quantile,0.010,114.58799999999992
2026-02-11,ILI incidence,4,2026-03-01,BE,quantile,0.025,221.185
2026-02-11,ILI incidence,4,2026-03-01,BE,quantile,0.050,302.1949999999998
2026-02-11,ILI incidence,4,2026-03-01,BE,quantile,0.100,397.08000000000004
2026-02-11,ILI incidence,4,2026-03-01,BE,quantile,0.150,460.885
2026-02-11,ILI incidence,4,2026-03-01,BE,quantile,0.200,507.92
2026-02-11,ILI incidence,4,2026-03-01,BE,quantile,0.250,539.4749999999999
2026-02-11,ILI incidence,4,2026-03-01,BE,quantile,0.300,565.0
2026-02-11,ILI incidence,4,2026-03-01,BE,quantile,0.350,585.1649999999998
2026-02-11,ILI incidence,4,2026-03-01,BE,quantile,0.400,603.8599999999999
2026-02-11,ILI incidence,4,2026-03-01,BE,quantile,0.450,621.155
2026-02-11,ILI incidence,4,2026-03-01,BE,quantile,0.500,638.45
2026-02-11,ILI incidence,4,2026-03-01,BE,quantile,0.550,656.1999999999999
2026-02-11,ILI incidence,4,2026-03-01,BE,quantile,0.600,673.5999999999999
2026-02-11,ILI incidence,4,2026-03-01,BE,quantile,0.650,692.6999999999999
2026-02-11,ILI incidence,4,2026-03-01,BE,quantile,0.700,713.7299999999999
2026-02-11,ILI incidence,4,2026-03-01,BE,quantile,0.750,739.0
2026-02-11,ILI incidence,4,2026-03-01,BE,quantile,0.800,769.5
2026-02-11,ILI incidence,4,2026-03-01,BE,quantile,0.850,808.415
2026-02-11,ILI incidence,4,2026-03-01,BE,quantile,0.900,870.0999999999998
2026-02-11,ILI incidence,4,2026-03-01,BE,quantile,0.950,959.1199999999997
2026-02-11,ILI incidence,4,2026-03-01,BE,quantile,0.975,1061.654999999999
2026-02-11,ILI incidence,4,2026-03-01,BE,quantile,0.990,1163.7250000000006
2026-02-11,ILI incidence,4,2026-03-01,BE,median,,638.45
2026-02-11,ILI incidence,1,2026-02-08,HR,quantile,0.010,0.0
2026-02-11,ILI incidence,1,2026-02-08,HR,quantile,0.025,0.0
2026-02-11,ILI incidence,1,2026-02-08,HR,quantile,0.050,0.0
2026-02-11,ILI incidence,1,2026-02-08,HR,quantile,0.100,0.0
2026-02-11,ILI incidence,1,2026-02-08,HR,quantile,0.150,9.499999999999996
2026-02-11,ILI incidence,1,2026-02-08,HR,quantile,0.200,17.280000000000015
2026-02-11,ILI incidence,1,2026-02-08,HR,quantile,0.250,21.6
2026-02-11,ILI incidence,1,2026-02-08,HR,quantile,0.300,24.5
2026-02-11,ILI incidence,1,2026-02-08,HR,quantile,0.350,25.599999999999998
2026-02-11,ILI incidence,1,2026-02-08,HR,quantile,0.400,26.0
2026-02-11,ILI incidence,1,2026-02-08,HR,quantile,0.450,26.099999999999998
2026-02-11,ILI incidence,1,2026-02-08,HR,quantile,0.500,26.2
2026-02-11,ILI incidence,1,2026-02-08,HR,quantile,0.550,26.3
2026-02-11,ILI incidence,1,2026-02-08,HR,quantile,0.600,26.4
2026-02-11,ILI incidence,1,2026-02-08,HR,quantile,0.650,26.899999999999995
2026-02-11,ILI incidence,1,2026-02-08,HR,quantile,0.700,27.9
2026-02-11,ILI incidence,1,2026-02-08,HR,quantile,0.750,30.2
2026-02-11,ILI incidence,1,2026-02-08,HR,quantile,0.800,34.4
2026-02-11,ILI incidence,1,2026-02-08,HR,quantile,0.850,42.599999999999994
2026-02-11,ILI incidence,1,2026-02-08,HR,quantile,0.900,51.6
2026-02-11,ILI incidence,1,2026-02-08,HR,quantile,0.950,68.89999999999999
2026-02-11,ILI incidence,1,2026-02-08,HR,quantile,0.975,103.70249999999996
2026-02-11,ILI incidence,1,2026-02-08,HR,quantile,0.990,131.48000000000172
2026-02-11,ILI incidence,1,2026-02-08,HR,median,,26.2
2026-02-11,ILI incidence,2,2026-02-15,HR,quantile,0.010,0.0
2026-02-11,ILI incidence,2,2026-02-15,HR,quantile,0.025,0.0
2026-02-11,ILI incidence,2,2026-02-15,HR,quantile,0.050,0.0
2026-02-11,ILI incidence,2,2026-02-15,HR,quantile,0.100,0.0
2026-02-11,ILI incidence,2,2026-02-15,HR,quantile,0.150,1.2999999999999936
2026-02-11,ILI incidence,2,2026-02-15,HR,quantile,0.200,9.899999999999999
2026-02-11,ILI incidence,2,2026-02-15,HR,quantile,0.250,16.300000000000004
2026-02-11,ILI incidence,2,2026-02-15,HR,quantile,0.300,20.599999999999998
2026-02-11,ILI incidence,2,2026-02-15,HR,quantile,0.350,23.7
2026-02-11,ILI incidence,2,2026-02-15,HR,quantile,0.400,25.3
2026-02-11,ILI incidence,2,2026-02-15,HR,quantile,0.450,26.0
2026-02-11,ILI incidence,2,2026-02-15,HR,quantile,0.500,26.2
2026-02-11,ILI incidence,2,2026-02-15,HR,quantile,0.550,26.5
2026-02-11,ILI incidence,2,2026-02-15,HR,quantile,0.600,27.2
2026-02-11,ILI incidence,2,2026-02-15,HR,quantile,0.650,28.7
2026-02-11,ILI incidence,2,2026-02-15,HR,quantile,0.700,31.9
2026-02-11,ILI incidence,2,2026-02-15,HR,quantile,0.750,36.4
2026-02-11,ILI incidence,2,2026-02-15,HR,quantile,0.800,42.7
2026-02-11,ILI incidence,2,2026-02-15,HR,quantile,0.850,50.900000000000006
2026-02-11,ILI incidence,2,2026-02-15,HR,quantile,0.900,62.7
2026-02-11,ILI incidence,2,2026-02-15,HR,quantile,0.950,88.80499999999992
2026-02-11,ILI incidence,2,2026-02-15,HR,quantile,0.975,115.70249999999997
2026-02-11,ILI incidence,2,2026-02-15,HR,quantile,0.990,164.29999999999995
2026-02-11,ILI incidence,2,2026-02-15,HR,median,,26.2
2026-02-11,ILI incidence,3,2026-02-22,HR,quantile,0.010,0.0
2026-02-11,ILI incidence,3,2026-02-22,HR,quantile,0.025,0.0
2026-02-11,ILI incidence,3,2026-02-22,HR,quantile,0.050,0.0
2026-02-11,ILI incidence,3,2026-02-22,HR,quantile,0.100,0.0
2026-02-11,ILI incidence,3,2026-02-22,HR,quantile,0.150,0.0
2026-02-11,ILI incidence,3,2026-02-22,HR,quantile,0.200,3.999999999999999
2026-02-11,ILI incidence,3,2026-02-22,HR,quantile,0.250,11.474999999999996
2026-02-11,ILI incidence,3,2026-02-22,HR,quantile,0.300,17.100000000000005
2026-02-11,ILI incidence,3,2026-02-22,HR,quantile,0.350,21.0
2026-02-11,ILI incidence,3,2026-02-22,HR,quantile,0.400,24.2
2026-02-11,ILI incidence,3,2026-02-22,HR,quantile,0.450,25.7
2026-02-11,ILI incidence,3,2026-02-22,HR,quantile,0.500,26.3
2026-02-11,ILI incidence,3,2026-02-22,HR,quantile,0.550,27.099999999999998
2026-02-11,ILI incidence,3,2026-02-22,HR,quantile,0.600,28.799999999999997
2026-02-11,ILI incidence,3,2026-02-22,HR,quantile,0.650,31.9
2026-02-11,ILI incidence,3,2026-02-22,HR,quantile,0.700,36.199999999999996
2026-02-11,ILI incidence,3,2026-02-22,HR,quantile,0.750,42.1
2026-02-11,ILI incidence,3,2026-02-22,HR,quantile,0.800,48.89999999999999
2026-02-11,ILI incidence,3,2026-02-22,HR,quantile,0.850,57.6
2026-02-11,ILI incidence,3,2026-02-22,HR,quantile,0.900,69.3
2026-02-11,ILI incidence,3,2026-02-22,HR,quantile,0.950,103.99999999999997
2026-02-11,ILI incidence,3,2026-02-22,HR,quantile,0.975,128.29999999999998
2026-02-11,ILI incidence,3,2026-02-22,HR,quantile,0.990,164.59999999999997
2026-02-11,ILI incidence,3,2026-02-22,HR,median,,26.3
2026-02-11,ILI incidence,4,2026-03-01,HR,quantile,0.010,0.0
2026-02-11,ILI incidence,4,2026-03-01,HR,quantile,0.025,0.0
2026-02-11,ILI incidence,4,2026-03-01,HR,quantile,0.050,0.0
2026-02-11,ILI incidence,4,2026-03-01,HR,quantile,0.100,0.0
2026-02-11,ILI incidence,4,2026-03-01,HR,quantile,0.150,0.0
2026-02-11,ILI incidence,4,2026-03-01,HR,quantile,0.200,0.0
2026-02-11,ILI incidence,4,2026-03-01,HR,quantile,0.250,7.199999999999999
2026-02-11,ILI incidence,4,2026-03-01,HR,quantile,0.300,14.1
2026-02-11,ILI incidence,4,2026-03-01,HR,quantile,0.350,18.799999999999997
2026-02-11,ILI incidence,4,2026-03-01,HR,quantile,0.400,22.4
2026-02-11,ILI incidence,4,2026-03-01,HR,quantile,0.450,25.099999999999998
2026-02-11,ILI incidence,4,2026-03-01,HR,quantile,0.500,26.3
2026-02-11,ILI incidence,4,2026-03-01,HR,quantile,0.550,27.7
2026-02-11,ILI incidence,4,2026-03-01,HR,quantile,0.600,30.63999999999996
2026-02-11,ILI incidence,4,2026-03-01,HR,quantile,0.650,34.5
2026-02-11,ILI incidence,4,2026-03-01,HR,quantile,0.700,39.3
2026-02-11,ILI incidence,4,2026-03-01,HR,quantile,0.750,45.70000000000001
2026-02-11,ILI incidence,4,2026-03-01,HR,quantile,0.800,53.0
2026-02-11,ILI incidence,4,2026-03-01,HR,quantile,0.850,63.61499999999997
2026-02-11,ILI incidence,4,2026-03-01,HR,quantile,0.900,79.31000000000004
2026-02-11,ILI incidence,4,2026-03-01,HR,quantile,0.950,112.40999999999984
2026-02-11,ILI incidence,4,2026-03-01,HR,quantile,0.975,145.49999999999997
2026-02-11,ILI incidence,4,2026-03-01,HR,quantile,0.990,170.101
2026-02-11,ILI incidence,4,2026-03-01,HR,median,,26.3
2026-02-11,ILI incidence,1,2026-02-08,CZ,quantile,0.010,4.600000000000016
2026-02-11,ILI incidence,1,2026-02-08,CZ,quantile,0.025,13.000000000000007
2026-02-11,ILI incidence,1,2026-02-08,CZ,quantile,0.050,23.299999999999997
2026-02-11,ILI incidence,1,2026-02-08,CZ,quantile,0.100,41.8
2026-02-11,ILI incidence,1,2026-02-08,CZ,quantile,0.150,47.300000000000004
2026-02-11,ILI incidence,1,2026-02-08,CZ,quantile,0.200,49.7
2026-02-11,ILI incidence,1,2026-02-08,CZ,quantile,0.250,50.8
2026-02-11,ILI incidence,1,2026-02-08,CZ,quantile,0.300,51.6
2026-02-11,ILI incidence,1,2026-02-08,CZ,quantile,0.350,52.3
2026-02-11,ILI incidence,1,2026-02-08,CZ,quantile,0.400,52.76000000000003
2026-02-11,ILI incidence,1,2026-02-08,CZ,quantile,0.450,53.0
2026-02-11,ILI incidence,1,2026-02-08,CZ,quantile,0.500,53.5
2026-02-11,ILI incidence,1,2026-02-08,CZ,quantile,0.550,53.9
2026-02-11,ILI incidence,1,2026-02-08,CZ,quantile,0.600,54.2
2026-02-11,ILI incidence,1,2026-02-08,CZ,quantile,0.650,54.735000000000035
2026-02-11,ILI incidence,1,2026-02-08,CZ,quantile,0.700,55.5
2026-02-11,ILI incidence,1,2026-02-08,CZ,quantile,0.750,56.5
2026-02-11,ILI incidence,1,2026-02-08,CZ,quantile,0.800,57.9
2026-02-11,ILI incidence,1,2026-02-08,CZ,quantile,0.850,61.099999999999994
2026-02-11,ILI incidence,1,2026-02-08,CZ,quantile,0.900,66.0
2026-02-11,ILI incidence,1,2026-02-08,CZ,quantile,0.950,83.5
2026-02-11,ILI incidence,1,2026-02-08,CZ,quantile,0.975,93.79999999999998
2026-02-11,ILI incidence,1,2026-02-08,CZ,quantile,0.990,102.19999999999999
2026-02-11,ILI incidence,1,2026-02-08,CZ,median,,53.5
2026-02-11,ILI incidence,2,2026-02-15,CZ,quantile,0.010,0.0
2026-02-11,ILI incidence,2,2026-02-15,CZ,quantile,0.025,3.1999999999999957
2026-02-11,ILI incidence,2,2026-02-15,CZ,quantile,0.050,12.699999999999996
2026-02-11,ILI incidence,2,2026-02-15,CZ,quantile,0.100,26.599999999999998
2026-02-11,ILI incidence,2,2026-02-15,CZ,quantile,0.150,37.7
2026-02-11,ILI incidence,2,2026-02-15,CZ,quantile,0.200,43.0
2026-02-11,ILI incidence,2,2026-02-15,CZ,quantile,0.250,46.8
2026-02-11,ILI incidence,2,2026-02-15,CZ,quantile,0.300,49.0
2026-02-11,ILI incidence,2,2026-02-15,CZ,quantile,0.350,50.5
2026-02-11,ILI incidence,2,2026-02-15,CZ,quantile,0.400,51.699999999999996
2026-02-11,ILI incidence,2,2026-02-15,CZ,quantile,0.450,52.699999999999996
2026-02-11,ILI incidence,2,2026-02-15,CZ,quantile,0.500,53.5
2026-02-11,ILI incidence,2,2026-02-15,CZ,quantile,0.550,54.4
2026-02-11,ILI incidence,2,2026-02-15,CZ,quantile,0.600,55.4
2026-02-11,ILI incidence,2,2026-02-15,CZ,quantile,0.650,56.599999999999994
2026-02-11,ILI incidence,2,2026-02-15,CZ,quantile,0.700,58.0
2026-02-11,ILI incidence,2,2026-02-15,CZ,quantile,0.750,60.2
2026-02-11,ILI incidence,2,2026-02-15,CZ,quantile,0.800,63.6
2026-02-11,ILI incidence,2,2026-02-15,CZ,quantile,0.850,68.3
2026-02-11,ILI incidence,2,2026-02-15,CZ,quantile,0.900,80.2
2026-02-11,ILI incidence,2,2026-02-15,CZ,quantile,0.950,93.00499999999992
2026-02-11,ILI incidence,2,2026-02-15,CZ,quantile,0.975,103.50249999999997
2026-02-11,ILI incidence,2,2026-02-15,CZ,quantile,0.990,118.70200000000003
2026-02-11,ILI incidence,2,2026-02-15,CZ,median,,53.5
2026-02-11,ILI incidence,3,2026-02-22,CZ,quantile,0.010,0.0
2026-02-11,ILI incidence,3,2026-02-22,CZ,quantile,0.025,0.0
2026-02-11,ILI incidence,3,2026-02-22,CZ,quantile,0.050,5.500000000000007
2026-02-11,ILI incidence,3,2026-02-22,CZ,quantile,0.100,19.10000000000001
2026-02-11,ILI incidence,3,2026-02-22,CZ,quantile,0.150,28.4
2026-02-11,ILI incidence,3,2026-02-22,CZ,quantile,0.200,36.8
2026-02-11,ILI incidence,3,2026-02-22,CZ,quantile,0.250,42.3
2026-02-11,ILI incidence,3,2026-02-22,CZ,quantile,0.300,45.60000000000001
2026-02-11,ILI incidence,3,2026-02-22,CZ,quantile,0.350,48.5
2026-02-11,ILI incidence,3,2026-02-22,CZ,quantile,0.400,50.400000000000006
2026-02-11,ILI incidence,3,2026-02-22,CZ,quantile,0.450,52.099999999999994
2026-02-11,ILI incidence,3,2026-02-22,CZ,quantile,0.500,53.5
2026-02-11,ILI incidence,3,2026-02-22,CZ,quantile,0.550,54.9
